id,sem,lem,cer,cg,flex,pron,orto,etim,varia,def,sinta,ex,comp,not
628,628,LLAPIS,,,,,,,,,,,,
629,629,MAÓ,,,,,,,,,,,,
630,630,LLATÍ,,,,,,,,,,,,
631,631,COSTAT,,,,,,,,,,,,
632,632,TOCANT A,,,,,,,,,,,,
633,633,AMPLE,,,,,,,,,,,,
634,634,RENTAMANS,,,,,,,,,,,,
635,635,LLAVAR,,,,,,,,,,,,
636,636,RENTAR-SE,,,,,,,,,,,,
637,637,TREBALLAR,,,,,,,,,,,,
638,638,TREBALL,,,,,,,,,,,,
639,639,DEIXAR,,,,,,,,,,,,
640,640,LI,,,,,,,,,,,,
641,641,LLIT,,,,,,,,,,,,
642,642,LLIGAR,,,,,,,,,,,,
643,643,LLEI,,,,,,,,,,,,
644,644,LLEGIR,,,,,,,,,,,,
645,645,LLEUGER,,,,,,,,,,,,
646,646,FUSTA,,,,,,,,,,,,
647,647,ELLA,,,,,,,,,,,,
648,648,LLENGUA,,,,,,,,,,,,
649,649,LLENGUA,,,,,,,,,,,,
650,650,POC,,,,,,,,,,,,
651,651,LENT,,,,,,,,,,,,
652,652,LLENÇOL,,,,,,,,,,,,
653,653,LLEÓ,,,,,,,,,,,,
654,654,ELS,,,,,,,,,,,,
655,655,LLETRA,,,,,,,,,,,,
656,656,CARTA,,,,,,,,,,,,
657,657,AIXECAR,,,,,,,,,,,,
658,658,TRAURE,,,,,,,,,,,,
659,659,LLEVAR-SE,,,,,,,,,,,,
660,660,LLIURE,,,,,,,,,,,,
661,661,LLIBRERIA,,,,,,,,,,,,
662,662,LLIBRE,,,,,,,,,,,,
663,663,INSTITUT,,,,,,,,,,,,
664,664,LLIMONA,,,,,,,,,,,,
665,665,LÍNIA,,,,,,,,,,,,
666,666,LÍQUID,,,,,,,,,,,,
667,667,LLIS,,,,,,,,,,,,
668,668,EL,,,,,,,,,,,,
669,669,EL,,,,,,,,,,,,
670,670,EL,,,,,,,,,,,,
671,671,HO,,,,,,,,,,,,
672,672,LLOGAR,,,,,,,,,,,,
673,673,LLOC,,,,,,,,,,,,
674,674,LLUITA,,,,,,,,,,,,
675,675,LLUITAR,,,,,,,,,,,,
676,676,LLUNY,,,,,,,,,,,,
677,677,LLUNYÀ,,,,,,,,,,,,
678,678,LLARG,,,,,,,,,,,,
679,679,LLOP,,,,,,,,,,,,
680,680,LLUR,,,,,,,,,,,,
681,681,SEU,,,,,,,,,,,,
682,682,ELLS,,,,,,,,,,,,
683,683,ELS,,,,,,,,,,,,
684,684,FANG,,,,,,,,,,,,
685,685,LLUM,,,,,,,,,,,,
686,686,ELL,,,,,,,,,,,,
687,687,LLUNA,,,,,,,,,,,,
688,688,DILLUNS,,,,,,,,,,,,
689,689,MÀQUINA,,,,,,,,,,,,
690,690,MAGRE,,,,,,,,,,,,
691,691,MESTRE,,,,,,,,,,,,
692,692,MESTRE D’ESCOLA,,,,,,,,,,,,
693,693,PERÒ,,,,,,,,,,,,
694,694,SINÓ,,,,,,,,,,,,
695,695,BLAT DE MORO,,,,,,,,,,,,
696,696,MAIG,,,,,,,,,,,,
697,697,MÉS GROS,,,,,,,,,,,,
698,698,MALALT,,,,,,,,,,,,
699,699,MAL,,,,,,,,,,,,
700,700,SAMARRETA,,,,,,,,,,,,
701,701,SAMARRETA,,,,,,,,,,,,
702,702,JERSEI,,,,,,,,,,,,
703,703,DOLENT,,,,,,,,,,,,
704,704,MAMA,,,,,,,,,,,,
705,705,MANERA,,,,,,,,,,,,
706,706,MANCAR,,,,,,,,,,,,
707,707,ENVIAR,,,,,,,,,,,,
708,708,DEMÀ,,,,,,,,,,,,
709,709,MENJAR,,,,,,,,,,,,
710,710,MÀ,,,,,,,,,,,,
711,711,ABRIC,,,,,,,,,,,,
712,712,MAPA,,,,,,,,,,,,
713,713,MAR,,,,,,,,,,,,
714,714,MARIA,,,,,,,,,,,,
715,715,MARIT,,,,,,,,,,,,
716,716,MELMELADA,,,,,,,,,,,,
717,717,MARRÓ,,,,,,,,,,,,
718,718,MARTELL,,,,,,,,,,,,
719,719,DIMARTS,,,,,,,,,,,,
720,720,MARÇ,,,,,,,,,,,,
721,721,MASCULÍ,,,,,,,,,,,,
722,722,MATÈRIA,,,,,,,,,,,,
723,723,FUSTA,,,,,,,,,,,,
724,724,MARE,,,,,,,,,,,,
725,725,MATÍ,,,,,,,,,,,,
726,726,EM,,,,,,,,,,,,
727,727,EM,,,,,,,,,,,,
728,728,MECÀNIC,,,,,,,,,,,,
729,729,MEDECINA,,,,,,,,,,,,
730,730,METGE,,,,,,,,,,,,
731,731,MIG,,,,,,,,,,,,
732,732,MIG,,,,,,,,,,,,
733,733,MEL,,,,,,,,,,,,
734,734,MILLOR,,,,,,,,,,,,
735,735,MILLOR,,,,,,,,,,,,
736,736,PETIT,,,,,,,,,,,,
737,737,MENYS,,,,,,,,,,,,
738,738,MENYS,,,,,,,,,,,,
739,739,MENTRE,,,,,,,,,,,,
740,740,MEU,,,,,,,,,,,,
741,741,MEU,,,,,,,,,,,,
742,742,MERCAT,,,,,,,,,,,,
743,743,DIMECRES,,,,,,,,,,,,
744,744,BERENAR,,,,,,,,,,,,
745,745,TAULA,,,,,,,,,,,,
746,746,MES,,,,,,,,,,,,
747,747,MATEIX,,,,,,,,,,,,
748,748,MESURA,,,,,,,,,,,,
749,749,MEITAT,,,,,,,,,,,,
750,750,POR,,,,,,,,,,,,
751,751,METRE,,,,,,,,,,,,
752,752,FICAR,,,,,,,,,,,,
753,753,MI,,,,,,,,,,,,
754,754,MIL MILIONS,,,,,,,,,,,,
755,755,MILIÓ,,,,,,,,,,,,
756,756,MIL,,,,,,,,,,,,
757,757,MINUT,,,,,,,,,,,,
758,758,MIRAR,,,,,,,,,,,,
759,759,MOBLE,,,,,,,,,,,,
760,760,MOCADOR,,,,,,,,,,,,
761,761,MODERN,,,,,,,,,,,,
762,762,MOLÍ,,,,,,,,,,,,
763,763,TOU,,,,,,,,,,,,
764,764,MOLL,,,,,,,,,,,,
765,765,MOLT,,,,,,,,,,,,
766,766,MOLT,,,,,,,,,,,,
767,767,MOMENT,,,,,,,,,,,,
768,768,MÓN,,,,,,,,,,,,
769,769,MONEDA,,,,,,,,,,,,
770,770,MUNTANYA,,,,,,,,,,,,
771,771,MOSSEGAR,,,,,,,,,,,,
772,772,MORIR,,,,,,,,,,,,
773,773,MORT,,,,,,,,,,,,
774,774,MORT,,,,,,,,,,,,
775,775,MOSCA,,,,,,,,,,,,
776,776,MOSTRAR,,,,,,,,,,,,
777,777,MOTOCICLETA,,,,,,,,,,,,
778,778,MOTOR,,,,,,,,,,,,
779,779,MOURE,,,,,,,,,,,,
780,780,DIVERSOS,,,,,,,,,,,,
781,781,MUSEU,,,,,,,,,,,,
782,782,MÚSICA,,,,,,,,,,,,
783,783,MUT,,,,,,,,,,,,
784,784,TARONJA,,,,,,,,,,,,
785,785,ATARONJAT,,,,,,,,,,,,
786,786,NÀIXER,,,,,,,,,,,,
787,787,NAS,,,,,,,,,,,,
788,788,NADAL,,,,,,,,,,,,
789,789,NADAR,,,,,,,,,,,,
790,790,NACIONAL,,,,,,,,,,,,
791,791,NACIÓ,,,,,,,,,,,,
792,792,NATURA,,,,,,,,,,,,
793,793,VAIXELL,,,,,,,,,,,,
794,794,NI,,,,,,,,,,,,
795,795,EN,,,,,,,,,,,,
796,796,NECESSARI,,,,,,,,,,,,
797,797,NECESSITAR,,,,,,,,,,,,
798,798,RES,,,,,,,,,,,,
799,799,NINGÚ,,,,,,,,,,,,
800,800,CAP,,,,,,,,,,,,
801,801,CAP,,,,,,,,,,,,
802,802,NEGRE,,,,,,,,,,,,
803,803,NEOLLATÍ,,,,,,,,,,,,
804,804,NET,,,,,,,,,,,,
805,805,NETEJAR,,,,,,,,,,,,
806,806,NEVAR,,,,,,,,,,,,
807,807,NEU,,,,,,,,,,,,
808,808,BOIRA,,,,,,,,,,,,
809,809,NIU,,,,,,,,,,,,
810,810,NIT,,,,,,,,,,,,
811,811,NOM,,,,,,,,,,,,
812,812,NO,,,,,,,,,,,,
813,813,NO,,,,,,,,,,,,
814,814,,,,,,,,,,,,,
815,815,NOVÈ,,,,,,,,,,,,
816,816,NORD,,,,,,,,,,,,
817,817,NORMAL,,,,,,,,,,,,
818,818,NOSALTRES,,,,,,,,,,,,
819,819,ENS,,,,,,,,,,,,
820,820,ENS,,,,,,,,,,,,
821,821,NOSTRE,,,,,,,,,,,,
822,822,NOSTRE,,,,,,,,,,,,
823,823,NOTA,,,,,,,,,,,,
824,824,NOTÍCIA,,,,,,,,,,,,
825,825,NORANTA,,,,,,,,,,,,
826,826,NOU,,,,,,,,,,,,
827,827,NOVEMBRE,,,,,,,,,,,,
828,828,NOU,,,,,,,,,,,,
829,829,NUCA,,,,,,,,,,,,
830,830,NOMBRE,,,,,,,,,,,,
831,831,MAI,,,,,,,,,,,,
832,832,NÚVOL,,,,,,,,,,,,
833,833,OBJECTE,,,,,,,,,,,,
834,834,OBLIDAR,,,,,,,,,,,,
835,835,OBTENIR,,,,,,,,,,,,
836,836,OCASIÓ,,,,,,,,,,,,
837,837,MATAR,,,,,,,,,,,,
838,838,OCCITÀ,,,,,,,,,,,,
839,839,OCUPAR,,,,,,,,,,,,
840,840,ULL,,,,,,,,,,,,
841,841,VUITANTA,,,,,,,,,,,,
842,842,VUITÈ,,,,,,,,,,,,
843,843,VUIT,,,,,,,,,,,,
844,844,OCTUBRE,,,,,,,,,,,,
845,845,OLORAR,,,,,,,,,,,,
846,846,OEST,,,,,,,,,,,,
847,847,OFERIR,,,,,,,,,,,,
848,848,OLI,,,,,,,,,,,,
849,849,OLI D’OLIVA,,,,,,,,,,,,
850,850,OMBRA,,,,,,,,,,,,
851,851,ONA,,,,,,,,,,,,
852,852,ON,,,,,,,,,,,,
853,853,ONZE,,,,,,,,,,,,
854,854,UNGLA,,,,,,,,,,,,
855,855,OBRA,,,,,,,,,,,,
856,856,MANAR,,,,,,,,,,,,
857,857,ORDINADOR,,,,,,,,,,,,
858,858,ORDRE,,,,,,,,,,,,
859,859,ORDRE,,,,,,,,,,,,
860,860,ÓS,,,,,,,,,,,,
861,861,FOSC,,,,,,,,,,,,
862,862,OS,,,,,,,,,,,,
863,863,OVELLA,,,,,,,,,,,,
864,864,OU,,,,,,,,,,,,
865,865,PAGAR,,,,,,,,,,,,
866,866,PAU,,,,,,,,,,,,
867,867,PAQUET,,,,,,,,,,,,
868,868,PAÍS,,,,,,,,,,,,
869,869,PÀGINA,,,,,,,,,,,,
870,870,PALA,,,,,,,,,,,,
871,871,PALLASSO,,,,,,,,,,,,
872,872,PA,,,,,,,,,,,,
873,873,PANTALON,,,,,,,,,,,,
874,874,PAPA,,,,,,,,,,,,
875,875,PAPER,,,,,,,,,,,,
876,876,PARAIGUA,,,,,,,,,,,,
877,877,OMBREL·LA,,,,,,,,,,,,
878,878,PARAULA,,,,,,,,,,,,
879,879,PARC,,,,,,,,,,,,
880,880,PARELL,,,,,,,,,,,,
881,881,PARES,,,,,,,,,,,,
882,882,PARET,,,,,,,,,,,,
883,883,PARLAR,,,,,,,,,,,,
884,884,PART,,,,,,,,,,,,
885,885,MARXAR,,,,,,,,,,,,
886,886,PARTIT,,,,,,,,,,,,
887,887,PASQUA,,,,,,,,,,,,
888,888,PASSAR,,,,,,,,,,,,
889,889,PASSAT,,,,,,,,,,,,
890,890,PASSEJAR,,,,,,,,,,,,
891,891,PASSEIG,,,,,,,,,,,,
892,892,PAS,,,,,,,,,,,,
893,893,ÀPAT,,,,,,,,,,,,
894,894,PATATA,,,,,,,,,,,,
895,895,PAELLA,,,,,,,,,,,,
896,896,PARE,,,,,,,,,,,,
897,897,POTA,,,,,,,,,,,,
898,898,POC,,,,,,,,,,,,
899,899,POC,,,,,,,,,,,,
900,900,POC,,,,,,,,,,,,
901,901,MICA,,,,,,,,,,,,
902,902,POBRE,,,,,,,,,,,,
903,903,PENTINAR-SE,,,,,,,,,,,,
904,904,PINTA,,,,,,,,,,,,
905,905,PIT,,,,,,,,,,,,
906,906,PEU,,,,,,,,,,,,
907,907,POLL,,,,,,,,,,,,
908,908,PITJOR,,,,,,,,,,,,
909,909,PITJOR,,,,,,,,,,,,
910,910,PILOTA,,,,,,,,,,,,
911,911,PELL,,,,,,,,,,,,
912,912,PÈL,,,,,,,,,,,,
913,913,PENA,,,,,,,,,,,,
914,914,PENJAR,,,,,,,,,,,,
915,915,PINTAR,,,,,,,,,,,,
916,916,PENSAR,,,,,,,,,,,,
917,917,PER,,,,,,,,,,,,
918,918,PLAU,,,,,,,,,,,,
919,919,PER QUÈ,,,,,,,,,,,,
920,920,PERQUÈ,,,,,,,,,,,,
921,921,PERA,,,,,,,,,,,,
922,922,PERDRE,,,,,,,,,,,,
923,923,PERDRE,,,,,,,,,,,,
924,924,PERDONAR,,,,,,,,,,,,
925,925,PERDÓ,,,,,,,,,,,,
926,926,PERMETRE,,,,,,,,,,,,
927,927,FORA,,,,,,,,,,,,
928,928,PERSONA,,,,,,,,,,,,
929,929,PESAT,,,,,,,,,,,,
930,930,PESAR,,,,,,,,,,,,
931,931,PESCAR,,,,,,,,,,,,
932,932,PEIX,,,,,,,,,,,,
933,933,DEMANAR,,,,,,,,,,,,
934,934,PEDRA,,,,,,,,,,,,
935,935,PERE,,,,,,,,,,,,
936,936,PETIT,,,,,,,,,,,,
937,937,PIANO,,,,,,,,,,,,
938,938,PIJAMA,,,,,,,,,,,,
939,939,PISCINA,,,,,,,,,,,,
940,940,PIXAR,,,,,,,,,,,,
941,941,AGRADAR,,,,,,,,,,,,
942,942,PLATJA,,,,,,,,,,,,
943,943,PIS,,,,,,,,,,,,
944,944,PLANTA,,,,,,,,,,,,
945,945,PLAT,,,,,,,,,,,,
946,946,PLAÇA,,,,,,,,,,,,
947,947,PLE,,,,,,,,,,,,
948,948,PLUJA,,,,,,,,,,,,
949,949,PLORAR,,,,,,,,,,,,
950,950,PLOURE,,,,,,,,,,,,
951,951,BOLÍGRAF,,,,,,,,,,,,
952,952,PLOMA,,,,,,,,,,,,
953,953,PLOMA,,,,,,,,,,,,
954,954,MÉS,,,,,,,,,,,,
955,955,MÉS,,,,,,,,,,,,
956,956,SEGUIT,,,,,,,,,,,,
957,957,APUNYALAR,,,,,,,,,,,,
958,958,POLICIA,,,,,,,,,,,,
959,959,POLICIA,,,,,,,,,,,,
960,960,POLLASTRE,,,,,,,,,,,,
961,961,BUTACA,,,,,,,,,,,,
962,962,POLS,,,,,,,,,,,,
963,963,POMA,,,,,,,,,,,,
964,964,POSAR,,,,,,,,,,,,
965,965,AIXECAR-SE,,,,,,,,,,,,
966,966,POSAR-SE,,,,,,,,,,,,
967,967,PONT,,,,,,,,,,,,
968,968,PUNT,,,,,,,,,,,,
969,969,POBLE,,,,,,,,,,,,
970,970,PER A,,,,,,,,,,,,
971,971,PORC,,,,,,,,,,,,
972,972,PORTA,,,,,,,,,,,,
973,973,CARTERA,,,,,,,,,,,,
974,974,PORTAR,,,,,,,,,,,,
975,975,PORTAR,,,,,,,,,,,,
976,976,PORT,,,,,,,,,,,,
977,977,PORTUGUÈS,,,,,,,,,,,,
978,978,DESPRÉS DE,,,,,,,,,,,,
979,979,DONCS,,,,,,,,,,,,
980,980,TARDA,,,,,,,,,,,,
981,981,POSSEIR,,,,,,,,,,,,
982,982,POSSIBLE,,,,,,,,,,,,
983,983,CORREU,,,,,,,,,,,,
984,984,CARTER,,,,,,,,,,,,
985,985,BOTIGA,,,,,,,,,,,,
986,986,PODER,,,,,,,,,,,,
987,987,PODER,,,,,,,,,,,,
988,988,PODER ÉSSER,,,,,,,,,,,,
989,989,PODRIT,,,,,,,,,,,,
990,990,TOLL,,,,,,,,,,,,
991,991,POU,,,,,,,,,,,,
992,992,DINAR,,,,,,,,,,,,
993,993,DINAR,,,,,,,,,,,,
994,994,PRAT,,,,,,,,,,,,
995,995,PRECÍS,,,,,,,,,,,,
996,996,PREFERIR,,,,,,,,,,,,
997,997,PITJAR,,,,,,,,,,,,
998,998,PRENDRE,,,,,,,,,,,,
999,999,NOM DE FONTS,,,,,,,,,,,,
1000,1000,PREPARAR,,,,,,,,,,,,
1001,1001,PRESENTAR,,,,,,,,,,,,
1002,1002,PRESENT,,,,,,,,,,,,
1003,1003,PRESIDENT,,,,,,,,,,,,
1004,1004,PRESSA,,,,,,,,,,,,
1005,1005,PROP,,,,,,,,,,,,
1006,1006,PRESTAR,,,,,,,,,,,,
1007,1007,AVIAT,,,,,,,,,,,,
1008,1008,PREU,,,,,,,,,,,,
1009,1009,PRIMAVERA,,,,,,,,,,,,
1010,1010,PRIMER,,,,,,,,,,,,
1011,1011,PRINCIPAL,,,,,,,,,,,,
1012,1012,PRINCIPI,,,,,,,,,,,,
1013,1013,PROBLEMA,,,,,,,,,,,,
1014,1014,PRODUIR,,,,,,,,,,,,
1015,1015,PROFESSOR,,,,,,,,,,,,
1016,1016,PROFUND,,,,,,,,,,,,
1017,1017,PROGRAMA,,,,,,,,,,,,
1018,1018,PROHIBIR,,,,,,,,,,,,
1019,1019,XICOTA,,,,,,,,,,,,
1020,1020,XICOT,,,,,,,,,,,,
1021,1021,PRONUNCIAR,,,,,,,,,,,,
1022,1022,PROPOSAR,,,,,,,,,,,,
1023,1023,PROPÒSIT,,,,,,,,,,,,
1024,1024,PROPI,,,,,,,,,,,,
1025,1025,PROVA,,,,,,,,,,,,
1026,1026,PROVAR,,,,,,,,,,,,
1027,1027,PRÒXIM,,,,,,,,,,,,
1028,1028,PRUNA,,,,,,,,,,,,
1029,1029,PÚBLIC,,,,,,,,,,,,
1030,1030,NINA,,,,,,,,,,,,
1031,1031,PUR,,,,,,,,,,,,
1032,1032,QUADERN,,,,,,,,,,,,
1033,1033,QUADRE,,,,,,,,,,,,
1034,1034,ALGUN,,,,,,,,,,,,
1035,1035,ALGÚ,,,,,,,,,,,,
1036,1036,QUIN,,,,,,,,,,,,
1037,1037,QUAL,,,,,,,,,,,,
1038,1038,QUALSEVOL,,,,,,,,,,,,
1039,1039,ALGUN,,,,,,,,,,,,
1040,1040,ALGUNA COSA,,,,,,,,,,,,
1041,1041,QUAN,,,,,,,,,,,,
1042,1042,QUAN,,,,,,,,,,,,
1043,1043,QUANT,,,,,,,,,,,,
1044,1044,QUANT,,,,,,,,,,,,
1045,1045,QUARANTA,,,,,,,,,,,,
1046,1046,QUART,,,,,,,,,,,,
1047,1047,QUART D’HORA,,,,,,,,,,,,
1048,1048,GAIREBÉ,,,,,,,,,,,,
1049,1049,CATORZE,,,,,,,,,,,,
1050,1050,QUATRE,,,,,,,,,,,,
1051,1051,QUE,,,,,,,,,,,,
1052,1052,QUE,,,,,,,,,,,,
1053,1053,QÜESTIÓ,,,,,,,,,,,,
1054,1054,QUI,,,,,,,,,,,,
1055,1055,QUIET,,,,,,,,,,,,
1056,1056,QUINZE,,,,,,,,,,,,
1057,1057,CINQUÈ,,,,,,,,,,,,
1058,1058,RASPAR,,,,,,,,,,,,
1059,1059,ARREL,,,,,,,,,,,,
1060,1060,RÀDIO,,,,,,,,,,,,
1061,1061,RÀPIDAMENT,,,,,,,,,,,,
1062,1062,RÀPID,,,,,,,,,,,,
1063,1063,RAR,,,,,,,,,,,,
1064,1064,AFAITAR,,,,,,,,,,,,
1065,1065,RAÓ,,,,,,,,,,,,
1066,1066,REAL,,,,,,,,,,,,
1067,1067,REALITAT,,,,,,,,,,,,
1068,1068,REBRE,,,,,,,,,,,,
1069,1069,RECOLLIR,,,,,,,,,,,,
1070,1070,RECONÈIXER,,,,,,,,,,,,
1071,1071,CONTAR,,,,,,,,,,,,
1072,1072,RECORDAR,,,,,,,,,,,,
1073,1073,RECORDAR-SE,,,,,,,,,,,,
1074,1074,RECTE,,,,,,,,,,,,
1075,1075,REFERIR-SE,,,,,,,,,,,,
1076,1076,REI,,,,,,,,,,,,
1077,1077,REINA,,,,,,,,,,,,
1078,1078,REGIÓ,,,,,,,,,,,,
1079,1079,REGLE,,,,,,,,,,,,
1080,1080,REGLA,,,,,,,,,,,,
1081,1081,REGULAR,,,,,,,,,,,,
1082,1082,RELACIÓ,,,,,,,,,,,,
1083,1083,RESTAR,,,,,,,,,,,,
1084,1084,ADONAR-SE,,,,,,,,,,,,
1085,1085,REPARAR,,,,,,,,,,,,
1086,1086,DESCANSAR,,,,,,,,,,,,
1087,1087,REPETIR,,,,,,,,,,,,
1088,1088,RESPIRAR,,,,,,,,,,,,
1089,1089,CONTESTAR,,,,,,,,,,,,
1090,1090,QUEDAR,,,,,,,,,,,,
1091,1091,RESTAURANT,,,,,,,,,,,,
1092,1092,RESTA,,,,,,,,,,,,
1093,1093,RESULTAR,,,,,,,,,,,,
1094,1094,XARXA,,,,,,,,,,,,
1095,1095,DARRERE,,,,,,,,,,,,
1096,1096,REVISTA,,,,,,,,,,,,
1097,1097,RIC,,,,,,,,,,,,
1098,1098,RIURE,,,,,,,,,,,,
1099,1099,RIURE,,,,,,,,,,,,
1100,1100,ARRÒS,,,,,,,,,,,,
1101,1101,RIEROL,,,,,,,,,,,,
1102,1102,ROCA,,,,,,,,,,,,
1103,1103,ROMANÇ,,,,,,,,,,,,
1104,1104,TRENCAR,,,,,,,,,,,,
1105,1105,ROSA,,,,,,,,,,,,
1106,1106,ROSA,,,,,,,,,,,,
1107,1107,VERMELL,,,,,,,,,,,,
1108,1108,RODA,,,,,,,,,,,,
1109,1109,RODÓ,,,,,,,,,,,,
1110,1110,ROMANÈS,,,,,,,,,,,,
1111,1111,DISSABTE,,,,,,,,,,,,
1112,1112,FALDILLA,,,,,,,,,,,,
1113,1113,SALA,,,,,,,,,,,,
1114,1114,SAL,,,,,,,,,,,,
1115,1115,SALTAR,,,,,,,,,,,,
1116,1116,SALT,,,,,,,,,,,,
1117,1117,SALUDAR,,,,,,,,,,,,
1118,1118,HOLA,,,,,,,,,,,,
1119,1119,SANG,,,,,,,,,,,,
1120,1120,SA,,,,,,,,,,,,
1121,1121,SABER,,,,,,,,,,,,
1122,1122,SABÓ,,,,,,,,,,,,
1123,1123,CIÈNCIA,,,,,,,,,,,,
1124,1124,HOM,,,,,,,,,,,,
1125,1125,ES,,,,,,,,,,,,
1126,1126,ASSECAR,,,,,,,,,,,,
1127,1127,SEC,,,,,,,,,,,,
1128,1128,GALLEDA,,,,,,,,,,,,
1129,1129,SEGLE,,,,,,,,,,,,
1130,1130,SEGON,,,,,,,,,,,,
1131,1131,SEGON,,,,,,,,,,,,
1132,1132,SEGONS,,,,,,,,,,,,
1133,1133,SEGUR,,,,,,,,,,,,
1134,1134,SETZE,,,,,,,,,,,,
1135,1135,SEURE,,,,,,,,,,,,
1136,1136,ASSEURE’S,,,,,,,,,,,,
1137,1137,SEIENT,,,,,,,,,,,,
1138,1138,SEGELL,,,,,,,,,,,,
1139,1139,SENYAL,,,,,,,,,,,,
1140,1140,CADIRA,,,,,,,,,,,,
1141,1141,BOSC,,,,,,,,,,,,
1142,1142,SEMÀFOR,,,,,,,,,,,,
1143,1143,SEMBLAR,,,,,,,,,,,,
1144,1144,ASSEMBLAR-SE,,,,,,,,,,,,
1145,1145,LLAVOR,,,,,,,,,,,,
1146,1146,SEMPRE,,,,,,,,,,,,
1147,1147,SENSE,,,,,,,,,,,,
1148,1148,ESQUERRA,,,,,,,,,,,,
1149,1149,ESQUERRE,,,,,,,,,,,,
1150,1150,SENYORA,,,,,,,,,,,,
1151,1151,SENYOR,,,,,,,,,,,,
1152,1152,SENYORETA,,,,,,,,,,,,
1153,1153,SENYORET,,,,,,,,,,,,
1154,1154,PIT,,,,,,,,,,,,
1155,1155,SENTIT,,,,,,,,,,,,
1156,1156,SENTIR,,,,,,,,,,,,
1157,1157,SENTIR-SE,,,,,,,,,,,,
1158,1158,SETANTA,,,,,,,,,,,,
1159,1159,SET,,,,,,,,,,,,
1160,1160,SETMANA,,,,,,,,,,,,
1161,1161,SETEMBRE,,,,,,,,,,,,
1162,1162,SETÈ,,,,,,,,,,,,
1163,1163,SEGÜENT,,,,,,,,,,,,
1164,1164,SEGUIR,,,,,,,,,,,,
1165,1165,CAPVESPRE,,,,,,,,,,,,
1166,1166,SERP,,,,,,,,,,,,
1167,1167,SERRA,,,,,,,,,,,,
1168,1168,SERVIR,,,,,,,,,,,,
1169,1169,SERVEI,,,,,,,,,,,,
1170,1170,SET,,,,,,,,,,,,
1171,1171,SIS,,,,,,,,,,,,
1172,1172,SEIXANTA,,,,,,,,,,,,
1173,1173,SEXE,,,,,,,,,,,,
1174,1174,SISÈ,,,,,,,,,,,,
1175,1175,SI,,,,,,,,,,,,
1176,1176,SÍ,,,,,,,,,,,,
1177,1177,SI,,,,,,,,,,,,
1178,1178,ENCARA QUE,,,,,,,,,,,,
1179,1179,SIGNIFICAR,,,,,,,,,,,,
1180,1180,SIMPÀTIC,,,,,,,,,,,,
1181,1181,SOTA,,,,,,,,,,,,
1182,1182,SOFÀ,,,,,,,,,,,,
1183,1183,BUFAR,,,,,,,,,,,,
1184,1184,SOLDAT,,,,,,,,,,,,
1185,1185,SOL,,,,,,,,,,,,
1186,1186,SOLER,,,,,,,,,,,,
1187,1187,SÒLID,,,,,,,,,,,,
1188,1188,SOL,,,,,,,,,,,,
1189,1189,NOMÉS,,,,,,,,,,,,
1190,1190,TERRA,,,,,,,,,,,,
1191,1191,SUMA,,,,,,,,,,,,
1192,1192,SON,,,,,,,,,,,,
1193,1193,SOMNI,,,,,,,,,,,,
1194,1194,SO,,,,,,,,,,,,
1195,1195,SEU,,,,,,,,,,,,
1196,1196,SEU,,,,,,,,,,,,
1197,1197,SOPA,,,,,,,,,,,,
1198,1198,SUPRIMIR,,,,,,,,,,,,
1199,1199,DAMUNT,,,,,,,,,,,,
1200,1200,SORD,,,,,,,,,,,,
1201,1201,GERMANA,,,,,,,,,,,,
1202,1202,SORPRENDRE,,,,,,,,,,,,
1203,1203,SORPRESA,,,,,,,,,,,,
1204,1204,SUSPENDRE,,,,,,,,,,,,
1205,1205,ESTACIÓ,,,,,,,,,,,,
1206,1206,ESTUDIANT,,,,,,,,,,,,
1207,1207,ESTUDIAR,,,,,,,,,,,,
1208,1208,SUCRE,,,,,,,,,,,,
1209,1209,SUCCEIR,,,,,,,,,,,,
1210,1210,ÈXIT,,,,,,,,,,,,
1211,1211,SUC,,,,,,,,,,,,
1212,1212,SUC,,,,,,,,,,,,
1213,1213,SUD,,,,,,,,,,,,
1214,1214,SUFICIENT,,,,,,,,,,,,
1215,1215,PROU,,,,,,,,,,,,
1216,1216,XUCLAR,,,,,,,,,,,,
1217,1217,SUPERMERCAT,,,,,,,,,,,,
1218,1218,SUPOSAR,,,,,,,,,,,,
1219,1219,AMUNT,,,,,,,,,,,,
1220,1220,CALLAR,,,,,,,,,,,,
1221,1221,TAL,,,,,,,,,,,,
1222,1222,TALLAR,,,,,,,,,,,,
1223,1223,TANT,,,,,,,,,,,,
1224,1224,TANT,,,,,,,,,,,,
1225,1225,CATIFA,,,,,,,,,,,,
1226,1226,TARDAR,,,,,,,,,,,,
1227,1227,TARD,,,,,,,,,,,,
1228,1228,TASSA,,,,,,,,,,,,
1229,1229,TAULA,,,,,,,,,,,,
1230,1230,PISSARRA,,,,,,,,,,,,
1231,1231,BRAU,,,,,,,,,,,,
1232,1232,TAXI,,,,,,,,,,,,
1233,1233,ET,,,,,,,,,,,,
1234,1234,ET,,,,,,,,,,,,
1235,1235,TE,,,,,,,,,,,,
1236,1236,TEATRE,,,,,,,,,,,,
1237,1237,SOSTRE,,,,,,,,,,,,
1238,1238,TEULADA,,,,,,,,,,,,
1239,1239,TELA,,,,,,,,,,,,
1240,1240,TELEFONAR,,,,,,,,,,,,
1241,1241,TELÈFON,,,,,,,,,,,,
