id,sem,lem,cer,cg,flex,pron,orto,etim,varia,def,sinta,ex,comp,not
612,612,FATĂ,,,,,,,,,,,,
613,613,BĂIAT,,,,,,,,,,,,
614,614,JOI,,,,,,,,,,,,
615,615,IULIE,,,,,,,,,,,,
616,616,ÎMPREUNA,,,,,,,,,,,,
617,617,IUNIE,,,,,,,,,,,,
618,618,JUSTIŢIE,,,,,,,,,,,,
619,619,KILOGRAM,,,,,,,,,,,,
620,620,KILOMETRU,,,,,,,,,,,,
621,621,BUZĂ,,,,,,,,,,,,
622,622,LAC,,,,,,,,,,,,
623,623,LAPTE,,,,,,,,,,,,
624,624,LĂPTUCĂ,,,,,,,,,,,,
625,625,LAMPĂ,,,,,,,,,,,,
626,626,LÂNĂ,,,,,,,,,,,,
627,627,ARUNCA,,,,,,,,,,,,
628,628,CREION,,,,,,,,,,,,
629,629,CĂRĂMIDĂ,,,,,,,,,,,,
630,630,LATINĂ,,,,,,,,,,,,
631,631,LATURĂ,,,,,,,,,,,,
632,632,LÂNGĂ,,,,,,,,,,,,
633,633,LARG,,,,,,,,,,,,
634,634,LAVOAR,,,,,,,,,,,,
635,635,SPĂLA,,,,,,,,,,,,
636,636,SPĂLA,,,,,,,,,,,,
637,637,LUCRA,,,,,,,,,,,,
638,638,LUCRU,,,,,,,,,,,,
639,639,LĂSA,,,,,,,,,,,,
640,640,LUI,,,,,,,,,,,,
641,641,PAT,,,,,,,,,,,,
642,642,LEGA,,,,,,,,,,,,
643,643,LEGE,,,,,,,,,,,,
644,644,CITI,,,,,,,,,,,,
645,645,UŞOR,,,,,,,,,,,,
646,646,LEMN,,,,,,,,,,,,
647,647,EA,,,,,,,,,,,,
648,648,LIMBĂ,,,,,,,,,,,,
649,649,LIMBĂ,,,,,,,,,,,,
650,650,ÎNCET,,,,,,,,,,,,
651,651,LENT,,,,,,,,,,,,
652,652,CEARŞAF,,,,,,,,,,,,
653,653,LEU,,,,,,,,,,,,
654,654,LOR,,,,,,,,,,,,
655,655,LITERĂ,,,,,,,,,,,,
656,656,SCRISOARE,,,,,,,,,,,,
657,657,RIDICA,,,,,,,,,,,,
658,658,SCOATE,,,,,,,,,,,,
659,659,SCULA,,,,,,,,,,,,
660,660,LIBER,,,,,,,,,,,,
661,661,LIBRĂRIE,,,,,,,,,,,,
662,662,CARTE,,,,,,,,,,,,
663,663,LICEU,,,,,,,,,,,,
664,664,LĂMÂIE,,,,,,,,,,,,
665,665,LINIE,,,,,,,,,,,,
666,666,LICHID,,,,,,,,,,,,
667,667,NETED,,,,,,,,,,,,
668,668,UL,,,,,,,,,,,,
669,669,UL,,,,,,,,,,,,
670,670,ÎL,,,,,,,,,,,,
671,671,ÎL,,,,,,,,,,,,
672,672,ÎNCHIRIA,,,,,,,,,,,,
673,673,LOC,,,,,,,,,,,,
674,674,LUPTĂ,,,,,,,,,,,,
675,675,LUPTA,,,,,,,,,,,,
676,676,DEPARTE,,,,,,,,,,,,
677,677,ÎNDEPĂRTAT,,,,,,,,,,,,
678,678,LUNG,,,,,,,,,,,,
679,679,LUP,,,,,,,,,,,,
680,680,LOR,,,,,,,,,,,,
681,681,LOR,,,,,,,,,,,,
682,682,EI,,,,,,,,,,,,
683,683,ÎI,,,,,,,,,,,,
684,684,NOROI,,,,,,,,,,,,
685,685,LUMINĂ,,,,,,,,,,,,
686,686,EL,,,,,,,,,,,,
687,687,LUNĂ,,,,,,,,,,,,
688,688,LUNI,,,,,,,,,,,,
689,689,MAŞINĂ,,,,,,,,,,,,
690,690,SLAB,,,,,,,,,,,,
691,691,MAESTRU,,,,,,,,,,,,
692,692,PROFESOR,,,,,,,,,,,,
693,693,DAR,,,,,,,,,,,,
694,694,CI,,,,,,,,,,,,
695,695,PORUMB,,,,,,,,,,,,
696,696,MAI,,,,,,,,,,,,
697,697,MAI MARE,,,,,,,,,,,,
698,698,BOLNAV,,,,,,,,,,,,
699,699,RĂU,,,,,,,,,,,,
700,700,MAIOU,,,,,,,,,,,,
701,701,FLANELĂ DE CORP,,,,,,,,,,,,
702,702,JERSEU,,,,,,,,,,,,
703,703,RĂU,,,,,,,,,,,,
704,704,MAMĂ,,,,,,,,,,,,
705,705,MANIERĂ,,,,,,,,,,,,
706,706,LIPSI,,,,,,,,,,,,
707,707,TRIMITE,,,,,,,,,,,,
708,708,MÂINE,,,,,,,,,,,,
709,709,MÂNCA,,,,,,,,,,,,
710,710,MÂNĂ,,,,,,,,,,,,
711,711,PALTON,,,,,,,,,,,,
712,712,HARTĂ,,,,,,,,,,,,
713,713,MARE,,,,,,,,,,,,
714,714,MARIA,,,,,,,,,,,,
715,715,BĂRBAT,,,,,,,,,,,,
716,716,MARMELADĂ,,,,,,,,,,,,
717,717,MARO,,,,,,,,,,,,
718,718,CIOCAN,,,,,,,,,,,,
719,719,MARŢI,,,,,,,,,,,,
720,720,MARTIE,,,,,,,,,,,,
721,721,MASCULIN,,,,,,,,,,,,
722,722,MATERIE,,,,,,,,,,,,
723,723,LEMN,,,,,,,,,,,,
724,724,MAMĂ,,,,,,,,,,,,
725,725,DIMINEAŢĂ,,,,,,,,,,,,
726,726,MĂ,,,,,,,,,,,,
727,727,MIE,,,,,,,,,,,,
728,728,MECANIC,,,,,,,,,,,,
729,729,MEDICAMENT,,,,,,,,,,,,
730,730,MEDIC,,,,,,,,,,,,
731,731,JUMĂTATE,,,,,,,,,,,,
732,732,MIJLOC,,,,,,,,,,,,
733,733,MIERE,,,,,,,,,,,,
734,734,BUN,,,,,,,,,,,,
735,735,BINE,,,,,,,,,,,,
736,736,MIC,,,,,,,,,,,,
737,737,PUŢIN,,,,,,,,,,,,
738,738,PUŢIN,,,,,,,,,,,,
739,739,TIM,,,,,,,,,,,,
740,740,MEU,,,,,,,,,,,,
741,741,MEU,,,,,,,,,,,,
742,742,PIAŢĂ,,,,,,,,,,,,
743,743,MIERCURI,,,,,,,,,,,,
744,744,GUSTARE,,,,,,,,,,,,
745,745,MASĂ,,,,,,,,,,,,
746,746,LUNĂ,,,,,,,,,,,,
747,747,ACELAŞI,,,,,,,,,,,,
748,748,MĂSURĂ,,,,,,,,,,,,
749,749,JUMĂTATE,,,,,,,,,,,,
750,750,FRICĂ,,,,,,,,,,,,
751,751,METRU,,,,,,,,,,,,
752,752,BĂGA,,,,,,,,,,,,
753,753,MINE,,,,,,,,,,,,
754,754,MILIARD,,,,,,,,,,,,
755,755,MILION,,,,,,,,,,,,
756,756,MIE,,,,,,,,,,,,
757,757,MINUT,,,,,,,,,,,,
758,758,PRIVI,,,,,,,,,,,,
759,759,MOBILĂ,,,,,,,,,,,,
760,760,BATISTĂ,,,,,,,,,,,,
761,761,MODERN,,,,,,,,,,,,
762,762,MOARĂ,,,,,,,,,,,,
763,763,MOALE,,,,,,,,,,,,
764,764,UD,,,,,,,,,,,,
765,765,MULT,,,,,,,,,,,,
766,766,MULT,,,,,,,,,,,,
767,767,MOMENT,,,,,,,,,,,,
768,768,LUME,,,,,,,,,,,,
769,769,MONEDĂ,,,,,,,,,,,,
770,770,MUNTE,,,,,,,,,,,,
771,771,MUȘCA,,,,,,,,,,,,
772,772,MURI,,,,,,,,,,,,
773,773,MOARTE,,,,,,,,,,,,
774,774,MORT,,,,,,,,,,,,
775,775,MUSCĂ,,,,,,,,,,,,
776,776,ARĂTA,,,,,,,,,,,,
777,777,MOTOCICLETĂ,,,,,,,,,,,,
778,778,MOTOR,,,,,,,,,,,,
779,779,MIŞCA,,,,,,,,,,,,
780,780,CÂŢIVA,,,,,,,,,,,,
781,781,MUZEU,,,,,,,,,,,,
782,782,MUZICĂ,,,,,,,,,,,,
783,783,MUT,,,,,,,,,,,,
784,784,PORTOCALĂ,,,,,,,,,,,,
785,785,PORTOCALIU,,,,,,,,,,,,
786,786,NAŞTE,,,,,,,,,,,,
787,787,NAS,,,,,,,,,,,,
788,788,CRĂCIUN,,,,,,,,,,,,
789,789,ÎNOTA,,,,,,,,,,,,
790,790,NAŢIONAL,,,,,,,,,,,,
791,791,NAŢIUNE,,,,,,,,,,,,
792,792,NATURĂ,,,,,,,,,,,,
793,793,VAS,,,,,,,,,,,,
794,794,NICI,,,,,,,,,,,,
795,795,,,,,,,,,,,,,
796,796,NECESAR,,,,,,,,,,,,
797,797,NEVOIE,,,,,,,,,,,,
798,798,NIMIC,,,,,,,,,,,,
799,799,NIMENI,,,,,,,,,,,,
800,800,UN,,,,,,,,,,,,
801,801,UNUL,,,,,,,,,,,,
802,802,NEGRU,,,,,,,,,,,,
803,803,NEOLATINĂ,,,,,,,,,,,,
804,804,CURAT,,,,,,,,,,,,
805,805,CURĂŢA,,,,,,,,,,,,
806,806,NINGE,,,,,,,,,,,,
807,807,ZĂPADĂ,,,,,,,,,,,,
808,808,CEAŢĂ,,,,,,,,,,,,
809,809,CUIB,,,,,,,,,,,,
810,810,NOAPTE,,,,,,,,,,,,
811,811,NUME,,,,,,,,,,,,
812,812,NU,,,,,,,,,,,,
813,813,NU,,,,,,,,,,,,
814,814,,,,,,,,,,,,,
815,815,NOUĂLEA,,,,,,,,,,,,
816,816,NORD,,,,,,,,,,,,
817,817,NORMAL,,,,,,,,,,,,
818,818,NOI,,,,,,,,,,,,
819,819,NE,,,,,,,,,,,,
820,820,NOUĂ,,,,,,,,,,,,
821,821,NOSTRU,,,,,,,,,,,,
822,822,NOSTRU,,,,,,,,,,,,
823,823,NOTIŢĂ,,,,,,,,,,,,
824,824,ŞTIRE,,,,,,,,,,,,
825,825,NOUĂZECI,,,,,,,,,,,,
826,826,NOUĂ,,,,,,,,,,,,
827,827,NOIEMBRIE,,,,,,,,,,,,
828,828,NOU,,,,,,,,,,,,
829,829,CEAFĂ,,,,,,,,,,,,
830,830,NUMĂR,,,,,,,,,,,,
831,831,NICIODATĂ,,,,,,,,,,,,
832,832,NOR,,,,,,,,,,,,
833,833,OBIECT,,,,,,,,,,,,
834,834,UITA,,,,,,,,,,,,
835,835,OBŢINE,,,,,,,,,,,,
836,836,OCAZIE,,,,,,,,,,,,
837,837,OMORÎ,,,,,,,,,,,,
838,838,OCCITANĂ,,,,,,,,,,,,
839,839,OCUPA,,,,,,,,,,,,
840,840,OCHI,,,,,,,,,,,,
841,841,OPTZECI,,,,,,,,,,,,
842,842,OPTULEA,,,,,,,,,,,,
843,843,OPT,,,,,,,,,,,,
844,844,OCTOMBRIE,,,,,,,,,,,,
845,845,MIROSI,,,,,,,,,,,,
846,846,VEST,,,,,,,,,,,,
847,847,OFERI,,,,,,,,,,,,
848,848,ULEI,,,,,,,,,,,,
849,849,UNTDELEMN,,,,,,,,,,,,
850,850,UMBRĂ,,,,,,,,,,,,
851,851,VAL,,,,,,,,,,,,
852,852,UNDE,,,,,,,,,,,,
853,853,UNSPREZECE,,,,,,,,,,,,
854,854,UNGHIE,,,,,,,,,,,,
855,855,LUCRARE,,,,,,,,,,,,
856,856,PORUNCI,,,,,,,,,,,,
857,857,COMPUTER,,,,,,,,,,,,
858,858,ORDINE,,,,,,,,,,,,
859,859,ORDIN,,,,,,,,,,,,
860,860,URS,,,,,,,,,,,,
861,861,OBSCUR,,,,,,,,,,,,
862,862,OS,,,,,,,,,,,,
863,863,OAIE,,,,,,,,,,,,
864,864,OU,,,,,,,,,,,,
865,865,PLĂTI,,,,,,,,,,,,
866,866,PACE,,,,,,,,,,,,
867,867,PACHET,,,,,,,,,,,,
868,868,ŢARĂ,,,,,,,,,,,,
869,869,PAGINĂ,,,,,,,,,,,,
870,870,LOPATĂ,,,,,,,,,,,,
871,871,CLOVN,,,,,,,,,,,,
872,872,PÂINE,,,,,,,,,,,,
873,873,PANTALONI,,,,,,,,,,,,
874,874,TATĂ,,,,,,,,,,,,
875,875,HÂRTIE,,,,,,,,,,,,
876,876,UMBRELĂ DE PLOAIE,,,,,,,,,,,,
877,877,UMBRELĂ DE SOARE,,,,,,,,,,,,
878,878,CUVÂNT,,,,,,,,,,,,
879,879,PARC,,,,,,,,,,,,
880,880,PERECHE,,,,,,,,,,,,
881,881,PĂRINŢI,,,,,,,,,,,,
882,882,PARETE,,,,,,,,,,,,
883,883,VORBI,,,,,,,,,,,,
884,884,PARTE,,,,,,,,,,,,
885,885,PORNI,,,,,,,,,,,,
886,886,MECI,,,,,,,,,,,,
887,887,PAŞTI,,,,,,,,,,,,
888,888,TRECE,,,,,,,,,,,,
889,889,TRECUT,,,,,,,,,,,,
890,890,PLIMBA,,,,,,,,,,,,
891,891,PLIMBARE,,,,,,,,,,,,
892,892,PAS,,,,,,,,,,,,
893,893,MASĂ,,,,,,,,,,,,
894,894,CARTOF,,,,,,,,,,,,
895,895,TIGAIE,,,,,,,,,,,,
896,896,TATĂ,,,,,,,,,,,,
897,897,LABĂ,,,,,,,,,,,,
898,898,PUŢIN,,,,,,,,,,,,
899,899,PIC,,,,,,,,,,,,
900,900,PUŢIN,,,,,,,,,,,,
901,901,CAM,,,,,,,,,,,,
902,902,SĂRAC,,,,,,,,,,,,
903,903,PIEPTĂNA,,,,,,,,,,,,
904,904,PIEPTENE,,,,,,,,,,,,
905,905,PIEPT,,,,,,,,,,,,
906,906,PICIOR,,,,,,,,,,,,
907,907,PĂDUCHE,,,,,,,,,,,,
908,908,RĂU,,,,,,,,,,,,
909,909,RĂU,,,,,,,,,,,,
910,910,MINGE,,,,,,,,,,,,
911,911,PIELE,,,,,,,,,,,,
912,912,PĂR,,,,,,,,,,,,
913,913,PĂS,,,,,,,,,,,,
914,914,AGĂŢA,,,,,,,,,,,,
915,915,PICTA,,,,,,,,,,,,
916,916,GÂNDI,,,,,,,,,,,,
917,917,PENTRU,,,,,,,,,,,,
918,918,ROG,,,,,,,,,,,,
919,919,PENTRU CE,,,,,,,,,,,,
920,920,PENTRU CĂ,,,,,,,,,,,,
921,921,PARĂ,,,,,,,,,,,,
922,922,PIERDE,,,,,,,,,,,,
923,923,PIERDE,,,,,,,,,,,,
924,924,IERTA,,,,,,,,,,,,
925,925,PARDON,,,,,,,,,,,,
926,926,PERMITE,,,,,,,,,,,,
927,927,AFARĂ,,,,,,,,,,,,
928,928,PERSOANĂ,,,,,,,,,,,,
929,929,GREU,,,,,,,,,,,,
930,930,CÂNTĂRI,,,,,,,,,,,,
931,931,PESCUI,,,,,,,,,,,,
932,932,PEŞTE,,,,,,,,,,,,
933,933,CERE,,,,,,,,,,,,
934,934,PIATRĂ,,,,,,,,,,,,
935,935,PETRE,,,,,,,,,,,,
936,936,MIC,,,,,,,,,,,,
937,937,PIAN,,,,,,,,,,,,
938,938,PIJAMA,,,,,,,,,,,,
939,939,PISCINĂ,,,,,,,,,,,,
940,940,PIŞA,,,,,,,,,,,,
941,941,PLĂCEA,,,,,,,,,,,,
942,942,PLAJĂ,,,,,,,,,,,,
943,943,ETAJ,,,,,,,,,,,,
944,944,PLANTĂ,,,,,,,,,,,,
945,945,FARFURIE,,,,,,,,,,,,
946,946,PIAŢĂ,,,,,,,,,,,,
947,947,PLIN,,,,,,,,,,,,
948,948,PLOAIE,,,,,,,,,,,,
949,949,PLÂNGE,,,,,,,,,,,,
950,950,PLOUA,,,,,,,,,,,,
951,951,PIX,,,,,,,,,,,,
952,952,PANĂ,,,,,,,,,,,,
953,953,PANĂ,,,,,,,,,,,,
954,954,MAI,,,,,,,,,,,,
955,955,MAI MULT DE,,,,,,,,,,,,
956,956,ÎNDATĂ,,,,,,,,,,,,
957,957,ÎNJUNGHIA,,,,,,,,,,,,
958,958,POLIŢIST,,,,,,,,,,,,
959,959,POLIŢIE,,,,,,,,,,,,
960,960,PUI,,,,,,,,,,,,
961,961,FOTOLIU,,,,,,,,,,,,
962,962,PRAF,,,,,,,,,,,,
963,963,MĂR,,,,,,,,,,,,
964,964,PUNE,,,,,,,,,,,,
965,965,RIDICA,,,,,,,,,,,,
966,966,PUNE,,,,,,,,,,,,
967,967,POD,,,,,,,,,,,,
968,968,PUNCT,,,,,,,,,,,,
969,969,POPOR,,,,,,,,,,,,
970,970,PENTRU,,,,,,,,,,,,
971,971,PORC,,,,,,,,,,,,
972,972,POARTĂ,,,,,,,,,,,,
973,973,PORTOFEL,,,,,,,,,,,,
974,974,ADUCE,,,,,,,,,,,,
975,975,DUCE,,,,,,,,,,,,
976,976,PORT,,,,,,,,,,,,
977,977,PORTUGHEZĂ,,,,,,,,,,,,
978,978,DUPĂ,,,,,,,,,,,,
979,979,CĂCI,,,,,,,,,,,,
980,980,DUPĂ-AMIAZĂ,,,,,,,,,,,,
981,981,POSEDA,,,,,,,,,,,,
982,982,POSIBIL,,,,,,,,,,,,
983,983,POŞTĂ,,,,,,,,,,,,
984,984,POŞTAŞ,,,,,,,,,,,,
985,985,PRĂVĂLIE,,,,,,,,,,,,
986,986,PUTEA,,,,,,,,,,,,
987,987,PUTERE,,,,,,,,,,,,
988,988,PUTEA,,,,,,,,,,,,
989,989,PUTRED,,,,,,,,,,,,
990,990,BĂLTOACĂ,,,,,,,,,,,,
991,991,PUŢ,,,,,,,,,,,,
992,992,PRÂNZI,,,,,,,,,,,,
993,993,PRÂNZ,,,,,,,,,,,,
994,994,PAJIŞTE,,,,,,,,,,,,
995,995,PRECIS,,,,,,,,,,,,
996,996,PREFERA,,,,,,,,,,,,
997,997,,,,,,,,,,,,,
998,998,LUA,,,,,,,,,,,,
999,999,NUME DE BOTEZ,,,,,,,,,,,,
1000,1000,PREGĂTI,,,,,,,,,,,,
1001,1001,PREZENTA,,,,,,,,,,,,
1002,1002,PREZENT,,,,,,,,,,,,
1003,1003,PREŞEDINTE,,,,,,,,,,,,
1004,1004,GRABĂ,,,,,,,,,,,,
1005,1005,APROAPE,,,,,,,,,,,,
1006,1006,ÎMPRUMUTA,,,,,,,,,,,,
1007,1007,IUTE,,,,,,,,,,,,
1008,1008,PREŢ,,,,,,,,,,,,
1009,1009,PRIMĂVARĂ,,,,,,,,,,,,
1010,1010,ÎNTÂI,,,,,,,,,,,,
1011,1011,PRINCIPAL,,,,,,,,,,,,
1012,1012,ÎNCEPUT,,,,,,,,,,,,
1013,1013,PROBLEMĂ,,,,,,,,,,,,
1014,1014,PRODUCE,,,,,,,,,,,,
1015,1015,PROFESOR,,,,,,,,,,,,
1016,1016,ADÂNC,,,,,,,,,,,,
1017,1017,PROGRAM,,,,,,,,,,,,
1018,1018,INTERZICE,,,,,,,,,,,,
1019,1019,LOGODNICĂ,,,,,,,,,,,,
1020,1020,LOGODNIC,,,,,,,,,,,,
1021,1021,PRONUNŢA,,,,,,,,,,,,
1022,1022,PROPUNE,,,,,,,,,,,,
1023,1023,GÂND,,,,,,,,,,,,
1024,1024,PROPRIU,,,,,,,,,,,,
1025,1025,PROBĂ,,,,,,,,,,,,
1026,1026,PROBA,,,,,,,,,,,,
1027,1027,APROPIAT,,,,,,,,,,,,
1028,1028,PRUNĂ,,,,,,,,,,,,
1029,1029,PUBLIC,,,,,,,,,,,,
1030,1030,PĂPUŞĂ,,,,,,,,,,,,
1031,1031,PUR,,,,,,,,,,,,
1032,1032,CAIET,,,,,,,,,,,,
1033,1033,TABLOU,,,,,,,,,,,,
1034,1034,VREUNUL,,,,,,,,,,,,
1035,1035,CINEVA,,,,,,,,,,,,
1036,1036,CARE,,,,,,,,,,,,
1037,1037,CARE,,,,,,,,,,,,
1038,1038,OARECARE,,,,,,,,,,,,
1039,1039,VREUN,,,,,,,,,,,,
1040,1040,CEVA,,,,,,,,,,,,
1041,1041,CÂND,,,,,,,,,,,,
1042,1042,CÂND,,,,,,,,,,,,
1043,1043,CÂT,,,,,,,,,,,,
1044,1044,CÂT,,,,,,,,,,,,
1045,1045,PATRUZECI,,,,,,,,,,,,
1046,1046,PATRULEA,,,,,,,,,,,,
1047,1047,SFERT DE ORĂ,,,,,,,,,,,,
1048,1048,APROAPE,,,,,,,,,,,,
1049,1049,PAISPREZECE,,,,,,,,,,,,
1050,1050,PATRU,,,,,,,,,,,,
1051,1051,CĂ,,,,,,,,,,,,
1052,1052,CE,,,,,,,,,,,,
1053,1053,CHESTIUNE,,,,,,,,,,,,
1054,1054,CINE,,,,,,,,,,,,
1055,1055,LINIŞTIT,,,,,,,,,,,,
1056,1056,CINCISPREZECE,,,,,,,,,,,,
1057,1057,QUINTO,,,,,,,,,,,,
1058,1058,RĂZUI,,,,,,,,,,,,
1059,1059,RĂDĂCINĂ,,,,,,,,,,,,
1060,1060,RADIO,,,,,,,,,,,,
1061,1061,REPEDE,,,,,,,,,,,,
1062,1062,RAPID,,,,,,,,,,,,
1063,1063,RAR,,,,,,,,,,,,
1064,1064,RADE,,,,,,,,,,,,
1065,1065,RAŢIUNE,,,,,,,,,,,,
1066,1066,REAL,,,,,,,,,,,,
1067,1067,REALITATE,,,,,,,,,,,,
1068,1068,PRIMI,,,,,,,,,,,,
1069,1069,CULEGE,,,,,,,,,,,,
1070,1070,RECUNOAŞTE,,,,,,,,,,,,
1071,1071,POVESTI,,,,,,,,,,,,
1072,1072,AMINTI,,,,,,,,,,,,
1073,1073,AMINTI,,,,,,,,,,,,
1074,1074,DREPT,,,,,,,,,,,,
1075,1075,REFERI,,,,,,,,,,,,
1076,1076,REGE,,,,,,,,,,,,
1077,1077,REGINĂ,,,,,,,,,,,,
1078,1078,REGIUNE,,,,,,,,,,,,
1079,1079,RIGLĂ,,,,,,,,,,,,
1080,1080,REGULĂ,,,,,,,,,,,,
1081,1081,REGULAT,,,,,,,,,,,,
1082,1082,RELAŢIE,,,,,,,,,,,,
1083,1083,RĂMÂNE,,,,,,,,,,,,
1084,1084,ATENT,,,,,,,,,,,,
1085,1085,REPARA,,,,,,,,,,,,
1086,1086,ODIHNI,,,,,,,,,,,,
1087,1087,REPETA,,,,,,,,,,,,
1088,1088,RESPIRA,,,,,,,,,,,,
1089,1089,RĂSPUNDE,,,,,,,,,,,,
1090,1090,RĂMÂNE,,,,,,,,,,,,
1091,1091,RESTAURANT,,,,,,,,,,,,
1092,1092,REST,,,,,,,,,,,,
1093,1093,REZULTA,,,,,,,,,,,,
1094,1094,REŢEA,,,,,,,,,,,,
1095,1095,DUPĂ,,,,,,,,,,,,
1096,1096,REVISTĂ,,,,,,,,,,,,
1097,1097,BOGAT,,,,,,,,,,,,
1098,1098,RÂDE,,,,,,,,,,,,
1099,1099,RÂS,,,,,,,,,,,,
1100,1100,OREZ,,,,,,,,,,,,
1101,1101,PÂRÂU,,,,,,,,,,,,
1102,1102,ROCĂ,,,,,,,,,,,,
1103,1103,LIMBĂ ROMANICĂ,,,,,,,,,,,,
1104,1104,RUPE,,,,,,,,,,,,
1105,1105,TRANDAFIR,,,,,,,,,,,,
1106,1106,ROZ,,,,,,,,,,,,
1107,1107,ROŞU,,,,,,,,,,,,
1108,1108,ROATĂ,,,,,,,,,,,,
1109,1109,ROTUND,,,,,,,,,,,,
1110,1110,ROMÂNĂ,,,,,,,,,,,,
1111,1111,SÂMBĂTĂ,,,,,,,,,,,,
1112,1112,FUSTĂ,,,,,,,,,,,,
1113,1113,SALĂ,,,,,,,,,,,,
1114,1114,SARE,,,,,,,,,,,,
1115,1115,SĂRI,,,,,,,,,,,,
1116,1116,SĂRITURĂ,,,,,,,,,,,,
1117,1117,SALUTA,,,,,,,,,,,,
1118,1118,SALUT,,,,,,,,,,,,
1119,1119,SÂNGE,,,,,,,,,,,,
1120,1120,SĂNĂTOS,,,,,,,,,,,,
1121,1121,ŞTI,,,,,,,,,,,,
1122,1122,SĂPUN,,,,,,,,,,,,
1123,1123,ŞTIINŢĂ,,,,,,,,,,,,
1124,1124,SE,,,,,,,,,,,,
1125,1125,SE,,,,,,,,,,,,
1126,1126,USCA,,,,,,,,,,,,
1127,1127,USCAT,,,,,,,,,,,,
1128,1128,GĂLEATĂ,,,,,,,,,,,,
1129,1129,SECOL,,,,,,,,,,,,
1130,1130,DOILEA,,,,,,,,,,,,
1131,1131,SECUNDĂ,,,,,,,,,,,,
1132,1132,DUPĂ,,,,,,,,,,,,
1133,1133,SIGUR,,,,,,,,,,,,
1134,1134,ŞAISPREZECE,,,,,,,,,,,,
1135,1135,ȘEDEA,,,,,,,,,,,,
1136,1136,AŞEZA,,,,,,,,,,,,
1137,1137,SCAUN,,,,,,,,,,,,
1138,1138,TIMBRU,,,,,,,,,,,,
1139,1139,SEMN,,,,,,,,,,,,
1140,1140,SCAUN,,,,,,,,,,,,
1141,1141,PĂDURE,,,,,,,,,,,,
1142,1142,STOP,,,,,,,,,,,,
1143,1143,PĂREA,,,,,,,,,,,,
1144,1144,ASEMĂNA,,,,,,,,,,,,
1145,1145,SĂMÂNŢĂ,,,,,,,,,,,,
1146,1146,TOTDEAUNA,,,,,,,,,,,,
1147,1147,FĂRĂ,,,,,,,,,,,,
1148,1148,STÂNGĂ,,,,,,,,,,,,
1149,1149,STÂNG,,,,,,,,,,,,
1150,1150,DOAMNĂ,,,,,,,,,,,,
1151,1151,DOMN,,,,,,,,,,,,
1152,1152,DOMNIŞOARĂ,,,,,,,,,,,,
1153,1153,DOMNIŞOR,,,,,,,,,,,,
1154,1154,SÂN,,,,,,,,,,,,
1155,1155,SIMŢ,,,,,,,,,,,,
1156,1156,SIMŢI,,,,,,,,,,,,
1157,1157,SIMŢI,,,,,,,,,,,,
1158,1158,ŞAPTEZECI,,,,,,,,,,,,
1159,1159,ŞAPTE,,,,,,,,,,,,
1160,1160,SĂPTĂMÂNĂ,,,,,,,,,,,,
1161,1161,SEPTEMBRIE,,,,,,,,,,,,
1162,1162,ŞAPTELEA,,,,,,,,,,,,
1163,1163,URMĂTOR,,,,,,,,,,,,
1164,1164,URMA,,,,,,,,,,,,
1165,1165,CHINDIE,,,,,,,,,,,,
1166,1166,ŞARPE,,,,,,,,,,,,
1167,1167,FERĂSTRĂU,,,,,,,,,,,,
1168,1168,SERVI,,,,,,,,,,,,
1169,1169,SERVICIU,,,,,,,,,,,,
1170,1170,SETE,,,,,,,,,,,,
1171,1171,ŞASE,,,,,,,,,,,,
1172,1172,ŞAIZECI,,,,,,,,,,,,
1173,1173,SEX,,,,,,,,,,,,
1174,1174,ŞASELEA,,,,,,,,,,,,
1175,1175,SINE,,,,,,,,,,,,
1176,1176,DA,,,,,,,,,,,,
1177,1177,DACĂ,,,,,,,,,,,,
1178,1178,DEŞI,,,,,,,,,,,,
1179,1179,ÎNSEMNA,,,,,,,,,,,,
1180,1180,SIMPATIC,,,,,,,,,,,,
1181,1181,SUB,,,,,,,,,,,,
1182,1182,CANAPEA,,,,,,,,,,,,
1183,1183,SUFLA,,,,,,,,,,,,
1184,1184,SOLDAT,,,,,,,,,,,,
1185,1185,SOARE,,,,,,,,,,,,
1186,1186,OBIŞNUI,,,,,,,,,,,,
1187,1187,SOLID,,,,,,,,,,,,
1188,1188,SINGUR,,,,,,,,,,,,
1189,1189,NUMAI,,,,,,,,,,,,
1190,1190,SOL,,,,,,,,,,,,
1191,1191,SUMĂ,,,,,,,,,,,,
1192,1192,SOMN,,,,,,,,,,,,
1193,1193,VIS,,,,,,,,,,,,
1194,1194,SUNET,,,,,,,,,,,,
1195,1195,SĂU,,,,,,,,,,,,
1196,1196,SĂU,,,,,,,,,,,,
1197,1197,SUPĂ,,,,,,,,,,,,
1198,1198,SUPRIMA,,,,,,,,,,,,
1199,1199,PE,,,,,,,,,,,,
1200,1200,SURD,,,,,,,,,,,,
1201,1201,SORĂ,,,,,,,,,,,,
1202,1202,SURPRINDE,,,,,,,,,,,,
1203,1203,SURPRIZĂ,,,,,,,,,,,,
1204,1204,SUSPENDA,,,,,,,,,,,,
1205,1205,GARĂ,,,,,,,,,,,,
1206,1206,STUDENT,,,,,,,,,,,,
1207,1207,STUDIA,,,,,,,,,,,,
1208,1208,ZAHĂR,,,,,,,,,,,,
1209,1209,ÎNTÂMPLA,,,,,,,,,,,,
1210,1210,SUCCES,,,,,,,,,,,,
