id,sem,lem,cer,cg,flex,pron,orto,etim,varia,def,sinta,ex,comp,not
617,617,GIUGNO,,,,,,,,,,,,
618,618,GIUSTIZIA,,,,,,,,,,,,
619,619,CHILO,,,,,,,,,,,,
620,620,CHILOMETRO,,,,,,,,,,,,
621,621,LABBRO,,,,,,,,,,,,
622,622,LAGO,,,,,,,,,,,,
623,623,LATTE,,,,,,,,,,,,
624,624,LATTUGA,,,,,,,,,,,,
625,625,LAMPADA,,,,,,,,,,,,
626,626,LANA,,,,,,,,,,,,
627,627,TIRARE,,,,,,,,,,,,
628,628,MATITA,,,,,,,,,,,,
629,629,MATTONE,,,,,,,,,,,,
630,630,LATINO,,,,,,,,,,,,
631,631,LATO,,,,,,,,,,,,
632,632,INSIEME,,,,,,,,,,,,
633,633,LARGO,,,,,,,,,,,,
634,634,LAVANDINO,,,,,,,,,,,,
635,635,LAVARE,,,,,,,,,,,,
636,636,LAVARSI,,,,,,,,,,,,
637,637,LAVORARE,,,,,,,,,,,,
638,638,LAVORO,,,,,,,,,,,,
639,639,LASCIARE,,,,,,,,,,,,
640,640,GLI,,,,,,,,,,,,
641,641,LETTO,,,,,,,,,,,,
642,642,LEGARE,,,,,,,,,,,,
643,643,LEGGE,,,,,,,,,,,,
644,644,LEGGERE,,,,,,,,,,,,
645,645,LEGGERO,,,,,,,,,,,,
646,646,LEGNO,,,,,,,,,,,,
647,647,LEI,,,,,,,,,,,,
648,648,LINGUA,,,,,,,,,,,,
649,649,LINGUA,,,,,,,,,,,,
650,650,ADAGIO,,,,,,,,,,,,
651,651,LENTO,,,,,,,,,,,,
652,652,LENZUOLO,,,,,,,,,,,,
653,653,LEONE,,,,,,,,,,,,
654,654,LORO,,,,,,,,,,,,
655,655,LETTERA,,,,,,,,,,,,
656,656,LETTERA,,,,,,,,,,,,
657,657,ALZARE,,,,,,,,,,,,
658,658,TOGLIERE,,,,,,,,,,,,
659,659,ALZARSI,,,,,,,,,,,,
660,660,LIBERO,,,,,,,,,,,,
661,661,LIBRERIA,,,,,,,,,,,,
662,662,LIBRO,,,,,,,,,,,,
663,663,LICEO,,,,,,,,,,,,
664,664,LIMONE,,,,,,,,,,,,
665,665,LINEA,,,,,,,,,,,,
666,666,LIQUIDO,,,,,,,,,,,,
667,667,LISCIO,,,,,,,,,,,,
668,668,IL,,,,,,,,,,,,
669,669,IL,,,,,,,,,,,,
670,670,LO,,,,,,,,,,,,
671,671,LO,,,,,,,,,,,,
672,672,AFFITTARE,,,,,,,,,,,,
673,673,LUOGO,,,,,,,,,,,,
674,674,LOTTA,,,,,,,,,,,,
675,675,LOTTARE,,,,,,,,,,,,
676,676,LONTANO,,,,,,,,,,,,
677,677,LONTANO,,,,,,,,,,,,
678,678,LUNGO,,,,,,,,,,,,
679,679,LUPO,,,,,,,,,,,,
680,680,LORO,,,,,,,,,,,,
681,681,LORO,,,,,,,,,,,,
682,682,LORO,,,,,,,,,,,,
683,683,LI,,,,,,,,,,,,
684,684,FANGO,,,,,,,,,,,,
685,685,LUCE,,,,,,,,,,,,
686,686,LUI,,,,,,,,,,,,
687,687,LUNA,,,,,,,,,,,,
688,688,LUNEDÌ,,,,,,,,,,,,
689,689,MACCHINA,,,,,,,,,,,,
690,690,MAGRO,,,,,,,,,,,,
691,691,MAESTRO,,,,,,,,,,,,
692,692,MAESTRO ELEMENTARE,,,,,,,,,,,,
693,693,MA,,,,,,,,,,,,
694,694,MA,,,,,,,,,,,,
695,695,GRANTURCO,,,,,,,,,,,,
696,696,MAGGIO,,,,,,,,,,,,
697,697,GRANDE,,,,,,,,,,,,
698,698,MALATO,,,,,,,,,,,,
699,699,MALE,,,,,,,,,,,,
700,700,MAGLIA,,,,,,,,,,,,
701,701,MAGLIETTA,,,,,,,,,,,,
702,702,MAGLIONE,,,,,,,,,,,,
703,703,CATTIVO,,,,,,,,,,,,
704,704,MAMMA,,,,,,,,,,,,
705,705,MANIERA,,,,,,,,,,,,
706,706,MANCARE,,,,,,,,,,,,
707,707,MANDARE,,,,,,,,,,,,
708,708,DOMANI,,,,,,,,,,,,
709,709,MANGIARE,,,,,,,,,,,,
710,710,MANO,,,,,,,,,,,,
711,711,CAPPOTTO,,,,,,,,,,,,
712,712,MAPPA,,,,,,,,,,,,
713,713,MARE,,,,,,,,,,,,
714,714,MARIA,,,,,,,,,,,,
715,715,MARITO,,,,,,,,,,,,
716,716,MARMELLATA,,,,,,,,,,,,
717,717,MARRONE,,,,,,,,,,,,
718,718,MARTELLO,,,,,,,,,,,,
719,719,MARTEDÌ,,,,,,,,,,,,
720,720,MARZO,,,,,,,,,,,,
721,721,MASCHILE,,,,,,,,,,,,
722,722,MATERIA,,,,,,,,,,,,
723,723,LEGNAME,,,,,,,,,,,,
724,724,MADRE,,,,,,,,,,,,
725,725,MATTINA,,,,,,,,,,,,
726,726,MI,,,,,,,,,,,,
727,727,MI,,,,,,,,,,,,
728,728,MECCANICO,,,,,,,,,,,,
729,729,MEDICINA,,,,,,,,,,,,
730,730,MEDICO,,,,,,,,,,,,
731,731,MEZZO,,,,,,,,,,,,
732,732,MEZZO,,,,,,,,,,,,
733,733,MIELE,,,,,,,,,,,,
734,734,MIGLIORE,,,,,,,,,,,,
735,735,MEGLIO,,,,,,,,,,,,
736,736,PICCOLO,,,,,,,,,,,,
737,737,MENO,,,,,,,,,,,,
738,738,MENO,,,,,,,,,,,,
739,739,INTANTO,,,,,,,,,,,,
740,740,MIO,,,,,,,,,,,,
741,741,MIO,,,,,,,,,,,,
742,742,MERCATO,,,,,,,,,,,,
743,743,MERCOLEDÌ,,,,,,,,,,,,
744,744,MERENDA,,,,,,,,,,,,
745,745,TAVOLO,,,,,,,,,,,,
746,746,MESE,,,,,,,,,,,,
747,747,STESSO,,,,,,,,,,,,
748,748,MISURA,,,,,,,,,,,,
749,749,METÀ,,,,,,,,,,,,
750,750,PAURA,,,,,,,,,,,,
751,751,METRO,,,,,,,,,,,,
752,752,METTERE,,,,,,,,,,,,
753,753,ME,,,,,,,,,,,,
754,754,MILIARDO,,,,,,,,,,,,
755,755,MILIONE,,,,,,,,,,,,
756,756,MILLE,,,,,,,,,,,,
757,757,MINUTO,,,,,,,,,,,,
758,758,GUARDARE,,,,,,,,,,,,
759,759,MOBILE,,,,,,,,,,,,
760,760,FAZZOLETTO,,,,,,,,,,,,
761,761,MODERNO,,,,,,,,,,,,
762,762,MULINO,,,,,,,,,,,,
763,763,MOLLE,,,,,,,,,,,,
764,764,BAGNATO,,,,,,,,,,,,
765,765,MOLTO,,,,,,,,,,,,
766,766,MOLTO,,,,,,,,,,,,
767,767,MOMENTO,,,,,,,,,,,,
768,768,MONDO,,,,,,,,,,,,
769,769,MONEDA,,,,,,,,,,,,
770,770,MONTAGNA,,,,,,,,,,,,
771,771,MORDERE,,,,,,,,,,,,
772,772,MORIRE,,,,,,,,,,,,
773,773,MORTE,,,,,,,,,,,,
774,774,MORTO,,,,,,,,,,,,
775,775,MOSCA,,,,,,,,,,,,
776,776,MOSTRARE,,,,,,,,,,,,
777,777,MOTOCICLETTA,,,,,,,,,,,,
778,778,MOTORE,,,,,,,,,,,,
779,779,MUOVERE,,,,,,,,,,,,
780,780,PARECCHI,,,,,,,,,,,,
781,781,MUSEO,,,,,,,,,,,,
782,782,MUSICA,,,,,,,,,,,,
783,783,MUTO,,,,,,,,,,,,
784,784,ARANCIA,,,,,,,,,,,,
785,785,ARANCIONE,,,,,,,,,,,,
786,786,NASCERE,,,,,,,,,,,,
787,787,NASO,,,,,,,,,,,,
788,788,NATALE,,,,,,,,,,,,
789,789,NUOTARE,,,,,,,,,,,,
790,790,NAZIONALE,,,,,,,,,,,,
791,791,NAZIONE,,,,,,,,,,,,
792,792,NATURA,,,,,,,,,,,,
793,793,NAVE,,,,,,,,,,,,
794,794,NÉ,,,,,,,,,,,,
795,795,NE,,,,,,,,,,,,
796,796,NECESSARIO,,,,,,,,,,,,
797,797,AVERE BISOGNO DI,,,,,,,,,,,,
798,798,NIENTE,,,,,,,,,,,,
799,799,NESSUNO,,,,,,,,,,,,
800,800,NESSUN,,,,,,,,,,,,
801,801,NESSUNO,,,,,,,,,,,,
802,802,NERO,,,,,,,,,,,,
803,803,NEOLATINO,,,,,,,,,,,,
804,804,PULITO,,,,,,,,,,,,
805,805,PULIRE,,,,,,,,,,,,
806,806,NEVICARE,,,,,,,,,,,,
807,807,NEVE,,,,,,,,,,,,
808,808,NEBBIA,,,,,,,,,,,,
809,809,NIDO,,,,,,,,,,,,
810,810,NOTTE,,,,,,,,,,,,
811,811,NOME,,,,,,,,,,,,
812,812,NO,,,,,,,,,,,,
813,813,NON,,,,,,,,,,,,
814,814,NONOSTANTE,,,,,,,,,,,,
815,815,NONO,,,,,,,,,,,,
816,816,NORD,,,,,,,,,,,,
817,817,NORMALE,,,,,,,,,,,,
818,818,NOI,,,,,,,,,,,,
819,819,CI,,,,,,,,,,,,
820,820,CI,,,,,,,,,,,,
821,821,NOSTRO,,,,,,,,,,,,
822,822,NOSTRO,,,,,,,,,,,,
823,823,NOTA,,,,,,,,,,,,
824,824,NOTIZIA,,,,,,,,,,,,
825,825,NOVANTA,,,,,,,,,,,,
826,826,NOVE,,,,,,,,,,,,
827,827,NOVEMBRE,,,,,,,,,,,,
828,828,NUOVO,,,,,,,,,,,,
829,829,NUCA,,,,,,,,,,,,
830,830,NUMERO,,,,,,,,,,,,
831,831,MAI,,,,,,,,,,,,
832,832,NUVOLA,,,,,,,,,,,,
833,833,OGGETTO,,,,,,,,,,,,
834,834,DIMENTICARE,,,,,,,,,,,,
835,835,OTTENERE,,,,,,,,,,,,
836,836,OCCASIONE,,,,,,,,,,,,
837,837,UCCIDERE,,,,,,,,,,,,
838,838,OCCITANO,,,,,,,,,,,,
839,839,OCCUPARE,,,,,,,,,,,,
840,840,OCCHIO,,,,,,,,,,,,
841,841,OTTANTA,,,,,,,,,,,,
842,842,OTTAVO,,,,,,,,,,,,
843,843,OTTO,,,,,,,,,,,,
844,844,OTTOBRE,,,,,,,,,,,,
845,845,ODORARE,,,,,,,,,,,,
846,846,OVEST,,,,,,,,,,,,
847,847,OFFRIRE,,,,,,,,,,,,
848,848,OLIO,,,,,,,,,,,,
849,849,OLIO D’OLIVA,,,,,,,,,,,,
850,850,OMBRA,,,,,,,,,,,,
851,851,ONDA,,,,,,,,,,,,
852,852,DOVE,,,,,,,,,,,,
853,853,UNDICI,,,,,,,,,,,,
854,854,UNGHIA,,,,,,,,,,,,
855,855,OPERA,,,,,,,,,,,,
856,856,COMANDARE,,,,,,,,,,,,
857,857,COMPUTER,,,,,,,,,,,,
858,858,ORDINE,,,,,,,,,,,,
859,859,ORDINE,,,,,,,,,,,,
860,860,ORSO,,,,,,,,,,,,
861,861,SCURO,,,,,,,,,,,,
862,862,OSSO,,,,,,,,,,,,
863,863,PECORA,,,,,,,,,,,,
864,864,UOVO,,,,,,,,,,,,
865,865,PAGARE,,,,,,,,,,,,
866,866,PACE,,,,,,,,,,,,
867,867,PACCO,,,,,,,,,,,,
868,868,PAESE,,,,,,,,,,,,
869,869,PAGINA,,,,,,,,,,,,
870,870,PALA,,,,,,,,,,,,
871,871,PAGLIACCIO,,,,,,,,,,,,
872,872,PANE,,,,,,,,,,,,
873,873,CALZONI,,,,,,,,,,,,
874,874,PAPÀ,,,,,,,,,,,,
875,875,CARTA,,,,,,,,,,,,
876,876,OMBRELLO,,,,,,,,,,,,
877,877,OMBRELLONE,,,,,,,,,,,,
878,878,PAROLA,,,,,,,,,,,,
879,879,PARCO,,,,,,,,,,,,
880,880,PAIO,,,,,,,,,,,,
881,881,GENITORI,,,,,,,,,,,,
882,882,PARETE,,,,,,,,,,,,
883,883,PARLARE,,,,,,,,,,,,
884,884,PARTE,,,,,,,,,,,,
885,885,PARTIRE,,,,,,,,,,,,
886,886,PARTITA,,,,,,,,,,,,
887,887,PASQUA,,,,,,,,,,,,
888,888,PASSARE,,,,,,,,,,,,
889,889,PASSATO,,,,,,,,,,,,
890,890,PASSEGGIARE,,,,,,,,,,,,
891,891,PASSEGGIATA,,,,,,,,,,,,
892,892,PASSO,,,,,,,,,,,,
893,893,PASTO,,,,,,,,,,,,
894,894,PATATA,,,,,,,,,,,,
895,895,PADELLA,,,,,,,,,,,,
896,896,PADRE,,,,,,,,,,,,
897,897,ZAMPA,,,,,,,,,,,,
898,898,POCO,,,,,,,,,,,,
899,899,PO’,,,,,,,,,,,,
900,900,POCO,,,,,,,,,,,,
901,901,PO’,,,,,,,,,,,,
902,902,POVERO,,,,,,,,,,,,
903,903,PETTINARSI,,,,,,,,,,,,
904,904,PETTINE,,,,,,,,,,,,
905,905,PETTO,,,,,,,,,,,,
906,906,PIEDE,,,,,,,,,,,,
907,907,PIDOCCHIO,,,,,,,,,,,,
908,908,PEGGIORE,,,,,,,,,,,,
909,909,PEGGIO,,,,,,,,,,,,
910,910,PALLA,,,,,,,,,,,,
911,911,PELLE,,,,,,,,,,,,
912,912,PELO,,,,,,,,,,,,
913,913,PENA,,,,,,,,,,,,
914,914,APPENDERE,,,,,,,,,,,,
915,915,DIPINGERE,,,,,,,,,,,,
916,916,PENSARE,,,,,,,,,,,,
917,917,PER,,,,,,,,,,,,
918,918,PER FAVORE,,,,,,,,,,,,
919,919,PERCHÉ,,,,,,,,,,,,
920,920,PERCHÉ,,,,,,,,,,,,
921,921,PERA,,,,,,,,,,,,
922,922,PERDERE,,,,,,,,,,,,
923,923,PERDERE,,,,,,,,,,,,
924,924,PERDONARE,,,,,,,,,,,,
925,925,SCUSI MI DISPIACE,,,,,,,,,,,,
926,926,PERMETTERE,,,,,,,,,,,,
927,927,SCACCIARE,,,,,,,,,,,,
928,928,PERSONA,,,,,,,,,,,,
929,929,PESANTE,,,,,,,,,,,,
930,930,PESARE,,,,,,,,,,,,
931,931,PESCARE,,,,,,,,,,,,
932,932,PESCE,,,,,,,,,,,,
933,933,CHIEDERE,,,,,,,,,,,,
934,934,PIETRA,,,,,,,,,,,,
935,935,PIETRO,,,,,,,,,,,,
936,936,PICCOLO,,,,,,,,,,,,
937,937,PIANOFORTE,,,,,,,,,,,,
938,938,PIGIAMA,,,,,,,,,,,,
939,939,PISCINA,,,,,,,,,,,,
940,940,PISCIARE,,,,,,,,,,,,
941,941,PIACERE,,,,,,,,,,,,
942,942,SPIAGGIA,,,,,,,,,,,,
943,943,PIANO,,,,,,,,,,,,
944,944,PIANTA,,,,,,,,,,,,
945,945,PIATTO,,,,,,,,,,,,
946,946,PIAZZA,,,,,,,,,,,,
947,947,PIENO,,,,,,,,,,,,
948,948,PIOGGIA,,,,,,,,,,,,
949,949,PIANGERE,,,,,,,,,,,,
950,950,PIOVERE,,,,,,,,,,,,
951,951,PENNA A SFERA,,,,,,,,,,,,
952,952,PENNA,,,,,,,,,,,,
953,953,PENNA,,,,,,,,,,,,
954,954,PIÙ,,,,,,,,,,,,
955,955,PIÙ,,,,,,,,,,,,
956,956,SEGUITO,,,,,,,,,,,,
957,957,ACCOLTELLARE,,,,,,,,,,,,
958,958,POLIZIOTTO,,,,,,,,,,,,
959,959,POLIZIA,,,,,,,,,,,,
960,960,POLLO,,,,,,,,,,,,
961,961,POLTRONA,,,,,,,,,,,,
962,962,POLVERE,,,,,,,,,,,,
963,963,MELA,,,,,,,,,,,,
964,964,METTERE,,,,,,,,,,,,
965,965,ALZARSI,,,,,,,,,,,,
966,966,INDOSSARE,,,,,,,,,,,,
967,967,PONTE,,,,,,,,,,,,
968,968,PUNTO,,,,,,,,,,,,
969,969,POPOLO,,,,,,,,,,,,
970,970,PER,,,,,,,,,,,,
971,971,MAIALE,,,,,,,,,,,,
972,972,PORTA,,,,,,,,,,,,
973,973,PORTAFOGLIO,,,,,,,,,,,,
974,974,PORTARE,,,,,,,,,,,,
975,975,PORTARE,,,,,,,,,,,,
976,976,PORTO,,,,,,,,,,,,
977,977,PORTOGHESE,,,,,,,,,,,,
978,978,DOPO,,,,,,,,,,,,
979,979,POICHÉ,,,,,,,,,,,,
980,980,POMERIGGIO,,,,,,,,,,,,
981,981,POSSEDERE,,,,,,,,,,,,
982,982,POSSIBILE,,,,,,,,,,,,
983,983,POSTA,,,,,,,,,,,,
984,984,POSTINO,,,,,,,,,,,,
985,985,NEGOZIO,,,,,,,,,,,,
986,986,POTERE,,,,,,,,,,,,
987,987,POTERE,,,,,,,,,,,,
988,988,POTER ESSERE,,,,,,,,,,,,
989,989,MARCITO,,,,,,,,,,,,
990,990,POZZA,,,,,,,,,,,,
991,991,POZZO,,,,,,,,,,,,
992,992,PRANZARE,,,,,,,,,,,,
993,993,PRANZO,,,,,,,,,,,,
994,994,PRATO,,,,,,,,,,,,
995,995,PRECISO,,,,,,,,,,,,
996,996,PREFERIRE,,,,,,,,,,,,
997,997,PREMERE,,,,,,,,,,,,
998,998,PRENDERE,,,,,,,,,,,,
999,999,NOME DI BATTESIMO,,,,,,,,,,,,
1000,1000,PREPARARE,,,,,,,,,,,,
1001,1001,PRESENTARE,,,,,,,,,,,,
1002,1002,PRESENTE,,,,,,,,,,,,
1003,1003,PRESIDENTE,,,,,,,,,,,,
1004,1004,FRETTA,,,,,,,,,,,,
1005,1005,VICINO,,,,,,,,,,,,
1006,1006,PRESTARE,,,,,,,,,,,,
1007,1007,PRESTO,,,,,,,,,,,,
1008,1008,PREZZO,,,,,,,,,,,,
1009,1009,PRIMAVERA,,,,,,,,,,,,
1010,1010,PRIMO,,,,,,,,,,,,
1011,1011,PRINCIPALE,,,,,,,,,,,,
1012,1012,PRINCIPIO,,,,,,,,,,,,
1013,1013,PROBLEMA,,,,,,,,,,,,
1014,1014,PRODURRE,,,,,,,,,,,,
1015,1015,PROFESSORE,,,,,,,,,,,,
1016,1016,PROFONDO,,,,,,,,,,,,
1017,1017,PROGRAMMA,,,,,,,,,,,,
1018,1018,PROIBIRE,,,,,,,,,,,,
1019,1019,FIDANZATA,,,,,,,,,,,,
1020,1020,FIDANZATO,,,,,,,,,,,,
1021,1021,PRONUNCIARE,,,,,,,,,,,,
1022,1022,PROPORRE,,,,,,,,,,,,
1023,1023,PROPOSITO,,,,,,,,,,,,
1024,1024,PROPRIO,,,,,,,,,,,,
1025,1025,PROVA,,,,,,,,,,,,
1026,1026,PROVARE,,,,,,,,,,,,
1027,1027,PROSSIMO,,,,,,,,,,,,
1028,1028,PRUGNA,,,,,,,,,,,,
1029,1029,PUBBLICO,,,,,,,,,,,,
1030,1030,BAMBOLA,,,,,,,,,,,,
1031,1031,PURO,,,,,,,,,,,,
1032,1032,QUADERNO,,,,,,,,,,,,
1033,1033,QUADRO,,,,,,,,,,,,
1034,1034,QUALCUNO,,,,,,,,,,,,
1035,1035,QUALCUNO,,,,,,,,,,,,
1036,1036,QUALE,,,,,,,,,,,,
1037,1037,QUALE,,,,,,,,,,,,
1038,1038,QUALUNQUE,,,,,,,,,,,,
1039,1039,QUALCHE,,,,,,,,,,,,
1040,1040,QUALCOSA,,,,,,,,,,,,
1041,1041,QUANDO,,,,,,,,,,,,
1042,1042,QUANDO,,,,,,,,,,,,
1043,1043,QUANTO,,,,,,,,,,,,
1044,1044,QUANTO,,,,,,,,,,,,
1045,1045,QUARANTA,,,,,,,,,,,,
1046,1046,QUARTO,,,,,,,,,,,,
1047,1047,QUARTO D’ORA,,,,,,,,,,,,
1048,1048,QUASI,,,,,,,,,,,,
1049,1049,QUATTORDICI,,,,,,,,,,,,
1050,1050,QUATTRO,,,,,,,,,,,,
1051,1051,CHE,,,,,,,,,,,,
1052,1052,CHE,,,,,,,,,,,,
1053,1053,QUESTIONE,,,,,,,,,,,,
1054,1054,CHI,,,,,,,,,,,,
1055,1055,CALMO,,,,,,,,,,,,
1056,1056,QUINDICI,,,,,,,,,,,,
1057,1057,QUINTO,,,,,,,,,,,,
1058,1058,RASCHIARE,,,,,,,,,,,,
1059,1059,RADICE,,,,,,,,,,,,
1060,1060,RADIO,,,,,,,,,,,,
1061,1061,RAPIDAMENTE,,,,,,,,,,,,
1062,1062,RAPIDO,,,,,,,,,,,,
1063,1063,RARO,,,,,,,,,,,,
1064,1064,RADERE,,,,,,,,,,,,
1065,1065,RAGIONE,,,,,,,,,,,,
1066,1066,REALE,,,,,,,,,,,,
1067,1067,REALTÀ,,,,,,,,,,,,
1068,1068,RICEVERE,,,,,,,,,,,,
1069,1069,RACCOGLIERE,,,,,,,,,,,,
1070,1070,RICONOSCERE,,,,,,,,,,,,
1071,1071,RACCONTARE,,,,,,,,,,,,
1072,1072,RICORDARE,,,,,,,,,,,,
1073,1073,RICORDARSI,,,,,,,,,,,,
1074,1074,RETTO,,,,,,,,,,,,
1075,1075,RIFERIRSI,,,,,,,,,,,,
1076,1076,RE,,,,,,,,,,,,
1077,1077,REGINA,,,,,,,,,,,,
1078,1078,REGIONE,,,,,,,,,,,,
1079,1079,RIGA,,,,,,,,,,,,
1080,1080,REGOLA,,,,,,,,,,,,
1081,1081,REGOLARE,,,,,,,,,,,,
1082,1082,RELAZIONE,,,,,,,,,,,,
1083,1083,RIMANERE,,,,,,,,,,,,
1084,1084,ACCORGERSI,,,,,,,,,,,,
1085,1085,RIPARARE,,,,,,,,,,,,
1086,1086,RIPOSARSI,,,,,,,,,,,,
1087,1087,RIPETERE,,,,,,,,,,,,
1088,1088,RESPIRARE,,,,,,,,,,,,
1089,1089,RISPONDERE,,,,,,,,,,,,
1090,1090,RESTARE,,,,,,,,,,,,
1091,1091,RISTORANTE,,,,,,,,,,,,
1092,1092,RESTO,,,,,,,,,,,,
1093,1093,RISULTARE,,,,,,,,,,,,
1094,1094,RETE,,,,,,,,,,,,
1095,1095,DIETRO,,,,,,,,,,,,
1096,1096,RIVISTA,,,,,,,,,,,,
1097,1097,RICCO,,,,,,,,,,,,
1098,1098,RIDERE,,,,,,,,,,,,
1099,1099,RISO,,,,,,,,,,,,
1100,1100,RISO,,,,,,,,,,,,
1101,1101,RUSCELLO,,,,,,,,,,,,
1102,1102,ROCCIA,,,,,,,,,,,,
1103,1103,VOLGARE,,,,,,,,,,,,
1104,1104,ROMPERE,,,,,,,,,,,,
1105,1105,ROSA,,,,,,,,,,,,
1106,1106,ROSATO,,,,,,,,,,,,
1107,1107,ROSSO,,,,,,,,,,,,
1108,1108,RUOTA,,,,,,,,,,,,
1109,1109,ROTONDO,,,,,,,,,,,,
1110,1110,ROMENO,,,,,,,,,,,,
1111,1111,SABATO,,,,,,,,,,,,
1112,1112,GONNA,,,,,,,,,,,,
1113,1113,SALA,,,,,,,,,,,,
1114,1114,SALE,,,,,,,,,,,,
1115,1115,SALTARE,,,,,,,,,,,,
1116,1116,SALTO,,,,,,,,,,,,
1117,1117,SALUTARE,,,,,,,,,,,,
1118,1118,CIAO,,,,,,,,,,,,
1119,1119,SANGUE,,,,,,,,,,,,
1120,1120,SANO,,,,,,,,,,,,
1121,1121,SAPERE,,,,,,,,,,,,
1122,1122,SAPONE,,,,,,,,,,,,
1123,1123,SCIENZA,,,,,,,,,,,,
1124,1124,SI,,,,,,,,,,,,
1125,1125,SI,,,,,,,,,,,,
1126,1126,ASCIUGARE,,,,,,,,,,,,
1127,1127,SECCO,,,,,,,,,,,,
1128,1128,SECCHIO,,,,,,,,,,,,
1129,1129,SECOLO,,,,,,,,,,,,
1130,1130,SECONDO,,,,,,,,,,,,
1131,1131,SECONDO,,,,,,,,,,,,
1132,1132,SECONDO,,,,,,,,,,,,
1133,1133,SICURO,,,,,,,,,,,,
1134,1134,SEDICI,,,,,,,,,,,,
1135,1135,SEDERE,,,,,,,,,,,,
1136,1136,SEDERSI,,,,,,,,,,,,
1137,1137,SEDILE,,,,,,,,,,,,
1138,1138,FRANCOBOLLO,,,,,,,,,,,,
1139,1139,SEGNALE,,,,,,,,,,,,
1140,1140,SEDIA,,,,,,,,,,,,
1141,1141,BOSCO,,,,,,,,,,,,
1142,1142,SEMAFORO,,,,,,,,,,,,
1143,1143,SEMBRARE,,,,,,,,,,,,
1144,1144,ASSOMIGLIARE,,,,,,,,,,,,
1145,1145,SEME,,,,,,,,,,,,
1146,1146,SEMPRE,,,,,,,,,,,,
1147,1147,SENZA,,,,,,,,,,,,
1148,1148,SINISTRA,,,,,,,,,,,,
1149,1149,SINISTRO,,,,,,,,,,,,
1150,1150,SIGNORA,,,,,,,,,,,,
1151,1151,SIGNORE,,,,,,,,,,,,
1152,1152,SIGNORINA,,,,,,,,,,,,
1153,1153,SIGNORINO,,,,,,,,,,,,
1154,1154,SENO,,,,,,,,,,,,
1155,1155,SENSO,,,,,,,,,,,,
1156,1156,SENTIRE,,,,,,,,,,,,
1157,1157,SENTIRSI,,,,,,,,,,,,
1158,1158,SETTANTA,,,,,,,,,,,,
1159,1159,SETTE,,,,,,,,,,,,
1160,1160,SETTIMANA,,,,,,,,,,,,
1161,1161,SETTEMBRE,,,,,,,,,,,,
1162,1162,SETTIMO,,,,,,,,,,,,
1163,1163,SEGUENTE,,,,,,,,,,,,
1164,1164,SEGUIRE,,,,,,,,,,,,
1165,1165,SERA,,,,,,,,,,,,
1166,1166,SERPENTE,,,,,,,,,,,,
1167,1167,SEGA,,,,,,,,,,,,
1168,1168,SERVIRE,,,,,,,,,,,,
1169,1169,SERVIZIO,,,,,,,,,,,,
1170,1170,SETE,,,,,,,,,,,,
1171,1171,SEI,,,,,,,,,,,,
1172,1172,SESSANTA,,,,,,,,,,,,
1173,1173,SESSO,,,,,,,,,,,,
1174,1174,SESTO,,,,,,,,,,,,
1175,1175,SÉ,,,,,,,,,,,,
1176,1176,SÌ,,,,,,,,,,,,
1177,1177,SE,,,,,,,,,,,,
1178,1178,SEBBENE,,,,,,,,,,,,
1179,1179,SIGNIFICARE,,,,,,,,,,,,
1180,1180,SIMPATICO,,,,,,,,,,,,
1181,1181,SOTTO,,,,,,,,,,,,
1182,1182,DIVANO,,,,,,,,,,,,
1183,1183,SOFFIARE,,,,,,,,,,,,
1184,1184,SOLDATO,,,,,,,,,,,,
1185,1185,SOLE,,,,,,,,,,,,
1186,1186,ESSERE SOLITO,,,,,,,,,,,,
1187,1187,SOLIDO,,,,,,,,,,,,
1188,1188,SOLO,,,,,,,,,,,,
1189,1189,SOLO,,,,,,,,,,,,
1190,1190,SUOLO,,,,,,,,,,,,
1191,1191,SOMMA,,,,,,,,,,,,
1192,1192,SONNO,,,,,,,,,,,,
1193,1193,SOGNO,,,,,,,,,,,,
1194,1194,SUONO,,,,,,,,,,,,
1195,1195,SUO,,,,,,,,,,,,
1196,1196,SUO,,,,,,,,,,,,
1197,1197,MINESTRA,,,,,,,,,,,,
1198,1198,SOPPRIMERE,,,,,,,,,,,,
1199,1199,SOPRA,,,,,,,,,,,,
1200,1200,SORDO,,,,,,,,,,,,
1201,1201,SORELLA,,,,,,,,,,,,
1202,1202,SORPRENDERE,,,,,,,,,,,,
1203,1203,SORPRESA,,,,,,,,,,,,
1204,1204,SOSPENDERE,,,,,,,,,,,,
1205,1205,STAZIONE,,,,,,,,,,,,
1206,1206,STUDENTE,,,,,,,,,,,,
1207,1207,STUDIARE,,,,,,,,,,,,
1208,1208,ZUCCHERO,,,,,,,,,,,,
1209,1209,SUCCEDERE,,,,,,,,,,,,
1210,1210,SUCCESSO,,,,,,,,,,,,
1211,1211,SUCCO,,,,,,,,,,,,
1212,1212,SUCCO,,,,,,,,,,,,
1213,1213,SUD,,,,,,,,,,,,
1214,1214,SUFFICIENTE,,,,,,,,,,,,
1215,1215,ABBASTANZA,,,,,,,,,,,,
1216,1216,SUCCHIARE,,,,,,,,,,,,
1217,1217,SUPERMERCATO,,,,,,,,,,,,
1218,1218,SUPPORRE,,,,,,,,,,,,
1219,1219,SU,,,,,,,,,,,,
1220,1220,TACERE,,,,,,,,,,,,
