id,sem,lem,cer,cg,flex,pron,orto,etim,varia,def,sinta,ex,comp,not
623,623,LECHE,,,,,,,,,,,,
624,624,LECHUGA,,,,,,,,,,,,
625,625,LÁMPARA,,,,,,,,,,,,
626,626,LANA,,,,,,,,,,,,
627,627,TIRAR,,,,,,,,,,,,
628,628,LÁPIZ,,,,,,,,,,,,
629,629,LADRILLO,,,,,,,,,,,,
630,630,LATÍN,,,,,,,,,,,,
631,631,LADO,,,,,,,,,,,,
632,632,JUNTO A,,,,,,,,,,,,
633,633,ANCHO,,,,,,,,,,,,
634,634,LAVABO,,,,,,,,,,,,
635,635,LAVAR,,,,,,,,,,,,
636,636,LAVARSE,,,,,,,,,,,,
637,637,TRABAJAR,,,,,,,,,,,,
638,638,TRABAJO,,,,,,,,,,,,
639,639,DEJAR,,,,,,,,,,,,
640,640,LE,,,,,,,,,,,,
641,641,CAMA,,,,,,,,,,,,
642,642,ATAR,,,,,,,,,,,,
643,643,LEY,,,,,,,,,,,,
644,644,LEER,,,,,,,,,,,,
645,645,LIGERO,,,,,,,,,,,,
646,646,MADERA,,,,,,,,,,,,
647,647,ELLA,,,,,,,,,,,,
648,648,LENGUA,,,,,,,,,,,,
649,649,LENGUA,,,,,,,,,,,,
650,650,DESPACIO,,,,,,,,,,,,
651,651,LENTO,,,,,,,,,,,,
652,652,SÁBANA,,,,,,,,,,,,
653,653,LEÓN,,,,,,,,,,,,
654,654,LES,,,,,,,,,,,,
655,655,LETRA,,,,,,,,,,,,
656,656,CARTA,,,,,,,,,,,,
657,657,LEVANTAR,,,,,,,,,,,,
658,658,QUITAR,,,,,,,,,,,,
659,659,LEVANTARSE,,,,,,,,,,,,
660,660,LIBRE,,,,,,,,,,,,
661,661,LIBRERÍA,,,,,,,,,,,,
662,662,LIBRO,,,,,,,,,,,,
663,663,INSTITUTO,,,,,,,,,,,,
664,664,LIMÓN,,,,,,,,,,,,
665,665,LÍNEA,,,,,,,,,,,,
666,666,LÍQUIDO,,,,,,,,,,,,
667,667,LISO,,,,,,,,,,,,
668,668,EL,,,,,,,,,,,,
669,669,LO,,,,,,,,,,,,
670,670,LO,,,,,,,,,,,,
671,671,LO,,,,,,,,,,,,
672,672,ALQUILAR,,,,,,,,,,,,
673,673,LUGAR,,,,,,,,,,,,
674,674,LUCHA,,,,,,,,,,,,
675,675,LUCHAR,,,,,,,,,,,,
676,676,LEJOS,,,,,,,,,,,,
677,677,LEJANO,,,,,,,,,,,,
678,678,LARGO,,,,,,,,,,,,
679,679,LOBO,,,,,,,,,,,,
680,680,SU,,,,,,,,,,,,
681,681,SUYO,,,,,,,,,,,,
682,682,ELLOS,,,,,,,,,,,,
683,683,LOS,,,,,,,,,,,,
684,684,BARRO,,,,,,,,,,,,
685,685,LUZ,,,,,,,,,,,,
686,686,ÉL,,,,,,,,,,,,
687,687,LUNA,,,,,,,,,,,,
688,688,LUNES,,,,,,,,,,,,
689,689,MÁQUINA,,,,,,,,,,,,
690,690,FLACO,,,,,,,,,,,,
691,691,MAESTRO,,,,,,,,,,,,
692,692,MAESTRO DE ESCUELA,,,,,,,,,,,,
693,693,PERO,,,,,,,,,,,,
694,694,SINO,,,,,,,,,,,,
695,695,MAÍZ,,,,,,,,,,,,
696,696,MAYO,,,,,,,,,,,,
697,697,GRANDE,,,,,,,,,,,,
698,698,ENFERMO,,,,,,,,,,,,
699,699,MAL,,,,,,,,,,,,
700,700,CAMISETA,,,,,,,,,,,,
701,701,CAMISETA,,,,,,,,,,,,
702,702,JERSEY,,,,,,,,,,,,
703,703,MALO,,,,,,,,,,,,
704,704,MAMÁ,,,,,,,,,,,,
705,705,MANERA,,,,,,,,,,,,
706,706,FALTAR,,,,,,,,,,,,
707,707,MANDAR,,,,,,,,,,,,
708,708,MAÑANA,,,,,,,,,,,,
709,709,COMER,,,,,,,,,,,,
710,710,MANO,,,,,,,,,,,,
711,711,ABRIGO,,,,,,,,,,,,
712,712,MAPA,,,,,,,,,,,,
713,713,MAR,,,,,,,,,,,,
714,714,MARÍA,,,,,,,,,,,,
715,715,MARIDO,,,,,,,,,,,,
716,716,MERMELADA,,,,,,,,,,,,
717,717,MARRÓN,,,,,,,,,,,,
718,718,MARTILLO,,,,,,,,,,,,
719,719,MARTES,,,,,,,,,,,,
720,720,MARZO,,,,,,,,,,,,
721,721,MASCULINO,,,,,,,,,,,,
722,722,MATERIA,,,,,,,,,,,,
723,723,MADERA,,,,,,,,,,,,
724,724,MADRE,,,,,,,,,,,,
725,725,MAÑANA,,,,,,,,,,,,
726,726,ME,,,,,,,,,,,,
727,727,ME,,,,,,,,,,,,
728,728,MECÁNICO,,,,,,,,,,,,
729,729,MEDICINA,,,,,,,,,,,,
730,730,MÉDICO,,,,,,,,,,,,
731,731,MEDIO,,,,,,,,,,,,
732,732,MEDIO,,,,,,,,,,,,
733,733,MIEL,,,,,,,,,,,,
734,734,MEJOR,,,,,,,,,,,,
735,735,MEJOR,,,,,,,,,,,,
736,736,PEQUEÑO,,,,,,,,,,,,
737,737,MENOS,,,,,,,,,,,,
738,738,MENOS,,,,,,,,,,,,
739,739,MIENTRAS,,,,,,,,,,,,
740,740,MI,,,,,,,,,,,,
741,741,MÍO,,,,,,,,,,,,
742,742,MERCADO,,,,,,,,,,,,
743,743,MIÉRCOLES,,,,,,,,,,,,
744,744,MERIENDA,,,,,,,,,,,,
745,745,MESA,,,,,,,,,,,,
746,746,MES,,,,,,,,,,,,
747,747,MISMO,,,,,,,,,,,,
748,748,MEDIDA,,,,,,,,,,,,
749,749,MITAD,,,,,,,,,,,,
750,750,MIEDO,,,,,,,,,,,,
751,751,METRO,,,,,,,,,,,,
752,752,METER,,,,,,,,,,,,
753,753,MÍ,,,,,,,,,,,,
754,754,MIL MILLONES,,,,,,,,,,,,
755,755,MILLÓN,,,,,,,,,,,,
756,756,MIL,,,,,,,,,,,,
757,757,MINUTO,,,,,,,,,,,,
758,758,MIRAR,,,,,,,,,,,,
759,759,MUEBLE,,,,,,,,,,,,
760,760,PAÑUELO,,,,,,,,,,,,
761,761,MODERNO,,,,,,,,,,,,
762,762,MOLINO,,,,,,,,,,,,
763,763,BLANDO,,,,,,,,,,,,
764,764,MOJADO,,,,,,,,,,,,
765,765,MUCHO,,,,,,,,,,,,
766,766,MUCHO,,,,,,,,,,,,
767,767,MOMENTO,,,,,,,,,,,,
768,768,MUNDO,,,,,,,,,,,,
769,769,MONEDA,,,,,,,,,,,,
770,770,MONTAÑA,,,,,,,,,,,,
771,771,MORDER,,,,,,,,,,,,
772,772,MORIR,,,,,,,,,,,,
773,773,MUERTE,,,,,,,,,,,,
774,774,MUERTO,,,,,,,,,,,,
775,775,MOSCA,,,,,,,,,,,,
776,776,MOSTRAR,,,,,,,,,,,,
777,777,MOTOCICLETA,,,,,,,,,,,,
778,778,MOTOR,,,,,,,,,,,,
779,779,MOVER,,,,,,,,,,,,
780,780,VARIOS,,,,,,,,,,,,
781,781,MUSEO,,,,,,,,,,,,
782,782,MÚSICA,,,,,,,,,,,,
783,783,MUDO,,,,,,,,,,,,
784,784,NARANJA,,,,,,,,,,,,
785,785,NARANJA,,,,,,,,,,,,
786,786,NACER,,,,,,,,,,,,
787,787,NARIZ,,,,,,,,,,,,
788,788,NAVIDAD,,,,,,,,,,,,
789,789,NADAR,,,,,,,,,,,,
790,790,NACIONAL,,,,,,,,,,,,
791,791,NACIÓN,,,,,,,,,,,,
792,792,NATURALEZA,,,,,,,,,,,,
793,793,BARCO,,,,,,,,,,,,
794,794,NI,,,,,,,,,,,,
795,795,,,,,,,,,,,,,
796,796,NECESARIO,,,,,,,,,,,,
797,797,NECESITAR,,,,,,,,,,,,
798,798,NADA,,,,,,,,,,,,
799,799,NADIE,,,,,,,,,,,,
800,800,NINGÚN,,,,,,,,,,,,
801,801,NINGUNO,,,,,,,,,,,,
802,802,NEGRO,,,,,,,,,,,,
803,803,NEOLATÍN,,,,,,,,,,,,
804,804,LIMPIO,,,,,,,,,,,,
805,805,LIMPIAR,,,,,,,,,,,,
806,806,NEVAR,,,,,,,,,,,,
807,807,NIEVE,,,,,,,,,,,,
808,808,NIEBLA,,,,,,,,,,,,
809,809,NIDO,,,,,,,,,,,,
810,810,NOCHE,,,,,,,,,,,,
811,811,NOMBRE,,,,,,,,,,,,
812,812,NO,,,,,,,,,,,,
813,813,NO,,,,,,,,,,,,
814,814,OBSTANTE,,,,,,,,,,,,
815,815,NOVENO,,,,,,,,,,,,
816,816,NORTE,,,,,,,,,,,,
817,817,NORMAL,,,,,,,,,,,,
818,818,NOSOTROS,,,,,,,,,,,,
819,819,NOS,,,,,,,,,,,,
820,820,NOS,,,,,,,,,,,,
821,821,NUESTRO,,,,,,,,,,,,
822,822,NUESTRO,,,,,,,,,,,,
823,823,NOTA,,,,,,,,,,,,
824,824,NOTICIA,,,,,,,,,,,,
825,825,NOVENTA,,,,,,,,,,,,
826,826,NUEVE,,,,,,,,,,,,
827,827,NOVIEMBRE,,,,,,,,,,,,
828,828,NUEVO,,,,,,,,,,,,
829,829,NUCA,,,,,,,,,,,,
830,830,NÚMERO,,,,,,,,,,,,
831,831,JAMÁS,,,,,,,,,,,,
832,832,NUBE,,,,,,,,,,,,
833,833,OBJETO,,,,,,,,,,,,
834,834,OLVIDAR,,,,,,,,,,,,
835,835,OBTENER,,,,,,,,,,,,
836,836,OCASIÓN,,,,,,,,,,,,
837,837,MATAR,,,,,,,,,,,,
838,838,OCCITANO,,,,,,,,,,,,
839,839,OCUPAR,,,,,,,,,,,,
840,840,OJO,,,,,,,,,,,,
841,841,OCHENTA,,,,,,,,,,,,
842,842,OCTAVO,,,,,,,,,,,,
843,843,OCHO,,,,,,,,,,,,
844,844,OCTUBRE,,,,,,,,,,,,
845,845,OLER,,,,,,,,,,,,
846,846,OESTE,,,,,,,,,,,,
847,847,OFRECER,,,,,,,,,,,,
848,848,ACEITE,,,,,,,,,,,,
849,849,ACEITE DE OLIVA,,,,,,,,,,,,
850,850,SOMBRA,,,,,,,,,,,,
851,851,OLA,,,,,,,,,,,,
852,852,DONDE,,,,,,,,,,,,
853,853,ONCE,,,,,,,,,,,,
854,854,UÑA,,,,,,,,,,,,
855,855,OBRA,,,,,,,,,,,,
856,856,MANDAR,,,,,,,,,,,,
857,857,ORDENADOR,,,,,,,,,,,,
858,858,ORDEN,,,,,,,,,,,,
859,859,ORDEN,,,,,,,,,,,,
860,860,OSO,,,,,,,,,,,,
861,861,OSCURO,,,,,,,,,,,,
862,862,HUESO,,,,,,,,,,,,
863,863,OVEJA,,,,,,,,,,,,
864,864,HUEVO,,,,,,,,,,,,
865,865,PAGAR,,,,,,,,,,,,
866,866,PAZ,,,,,,,,,,,,
867,867,PAQUETE,,,,,,,,,,,,
868,868,PAÍS,,,,,,,,,,,,
869,869,PÁGINA,,,,,,,,,,,,
870,870,PALA,,,,,,,,,,,,
871,871,PAYASO,,,,,,,,,,,,
872,872,PAN,,,,,,,,,,,,
873,873,PANTALÓN,,,,,,,,,,,,
874,874,PAPÁ,,,,,,,,,,,,
875,875,PAPEL,,,,,,,,,,,,
876,876,PARAGUAS,,,,,,,,,,,,
877,877,SOMBRILLA,,,,,,,,,,,,
878,878,PALABRA,,,,,,,,,,,,
879,879,PARQUE,,,,,,,,,,,,
880,880,PAR,,,,,,,,,,,,
881,881,PADRES,,,,,,,,,,,,
882,882,PARED,,,,,,,,,,,,
883,883,HABLAR,,,,,,,,,,,,
884,884,PARTE,,,,,,,,,,,,
885,885,MARCHARSE,,,,,,,,,,,,
886,886,PARTIDO,,,,,,,,,,,,
887,887,PASCUA,,,,,,,,,,,,
888,888,PASAR,,,,,,,,,,,,
889,889,PASADO,,,,,,,,,,,,
890,890,PASEAR,,,,,,,,,,,,
891,891,PASEO,,,,,,,,,,,,
892,892,PASO,,,,,,,,,,,,
893,893,COMIDA,,,,,,,,,,,,
894,894,PATATA,,,,,,,,,,,,
895,895,SARTÉN,,,,,,,,,,,,
896,896,PADRE,,,,,,,,,,,,
897,897,PATA,,,,,,,,,,,,
898,898,POCO,,,,,,,,,,,,
899,899,POCO,,,,,,,,,,,,
900,900,POCO,,,,,,,,,,,,
901,901,ALGO,,,,,,,,,,,,
902,902,POBRE,,,,,,,,,,,,
903,903,PEINARSE,,,,,,,,,,,,
904,904,PEINE,,,,,,,,,,,,
905,905,PECHO,,,,,,,,,,,,
906,906,PIE,,,,,,,,,,,,
907,907,PIOJO,,,,,,,,,,,,
908,908,PEOR,,,,,,,,,,,,
909,909,PEOR,,,,,,,,,,,,
910,910,PELOTA,,,,,,,,,,,,
911,911,PIEL,,,,,,,,,,,,
912,912,PELO,,,,,,,,,,,,
913,913,PENA,,,,,,,,,,,,
914,914,COLGAR,,,,,,,,,,,,
915,915,PINTAR,,,,,,,,,,,,
916,916,PENSAR,,,,,,,,,,,,
917,917,POR,,,,,,,,,,,,
918,918,FAVOR,,,,,,,,,,,,
919,919,POR QUÉ,,,,,,,,,,,,
920,920,PORQUE,,,,,,,,,,,,
921,921,PERA,,,,,,,,,,,,
922,922,PERDER,,,,,,,,,,,,
923,923,PERDER,,,,,,,,,,,,
924,924,PERDONAR,,,,,,,,,,,,
925,925,PERDÓN,,,,,,,,,,,,
926,926,PERMITIR,,,,,,,,,,,,
927,927,ECHAR,,,,,,,,,,,,
928,928,PERSONA,,,,,,,,,,,,
929,929,PESADO,,,,,,,,,,,,
930,930,PESAR,,,,,,,,,,,,
931,931,PESCAR,,,,,,,,,,,,
932,932,PEZ,,,,,,,,,,,,
933,933,PEDIR,,,,,,,,,,,,
934,934,PIEDRA,,,,,,,,,,,,
935,935,PEDRO,,,,,,,,,,,,
936,936,PEQUEÑO,,,,,,,,,,,,
937,937,PIANO,,,,,,,,,,,,
938,938,PIJAMA,,,,,,,,,,,,
939,939,PISCINA,,,,,,,,,,,,
940,940,MEAR,,,,,,,,,,,,
941,941,GUSTAR,,,,,,,,,,,,
942,942,PLAYA,,,,,,,,,,,,
943,943,PISO,,,,,,,,,,,,
944,944,PLANTA,,,,,,,,,,,,
945,945,PLATO,,,,,,,,,,,,
946,946,PLAZA,,,,,,,,,,,,
947,947,LLENO,,,,,,,,,,,,
948,948,LLUVIA,,,,,,,,,,,,
949,949,LLORAR,,,,,,,,,,,,
950,950,LLOVER,,,,,,,,,,,,
951,951,BOLÍGRAFO,,,,,,,,,,,,
952,952,PLUMA,,,,,,,,,,,,
953,953,PLUMA,,,,,,,,,,,,
954,954,MÁS,,,,,,,,,,,,
955,955,MÁS,,,,,,,,,,,,
956,956,LUEGO,,,,,,,,,,,,
957,957,APUÑALAR,,,,,,,,,,,,
958,958,POLICÍA,,,,,,,,,,,,
959,959,POLICÍA,,,,,,,,,,,,
960,960,POLLO,,,,,,,,,,,,
961,961,SILLÓN,,,,,,,,,,,,
962,962,POLVO,,,,,,,,,,,,
963,963,MANZANA,,,,,,,,,,,,
964,964,PONER,,,,,,,,,,,,
965,965,PIE,,,,,,,,,,,,
966,966,PONERSE,,,,,,,,,,,,
967,967,PUENTE,,,,,,,,,,,,
968,968,PUNTO,,,,,,,,,,,,
969,969,PUEBLO,,,,,,,,,,,,
970,970,PARA,,,,,,,,,,,,
971,971,CERDO,,,,,,,,,,,,
972,972,PUERTA,,,,,,,,,,,,
973,973,CARTERA,,,,,,,,,,,,
974,974,TRAER,,,,,,,,,,,,
975,975,LLEVAR,,,,,,,,,,,,
976,976,PUERTO,,,,,,,,,,,,
977,977,PORTUGUÉS,,,,,,,,,,,,
978,978,DESPUÉS DE,,,,,,,,,,,,
979,979,PUES,,,,,,,,,,,,
980,980,TARDE,,,,,,,,,,,,
981,981,POSEER,,,,,,,,,,,,
982,982,POSSIBLE,,,,,,,,,,,,
983,983,CORREO,,,,,,,,,,,,
984,984,CARTERO,,,,,,,,,,,,
985,985,TIENDA,,,,,,,,,,,,
986,986,PODER,,,,,,,,,,,,
987,987,PODER,,,,,,,,,,,,
988,988,PODER,,,,,,,,,,,,
989,989,PODRIDO,,,,,,,,,,,,
990,990,CHARCO,,,,,,,,,,,,
991,991,POZO,,,,,,,,,,,,
992,992,COMER,,,,,,,,,,,,
993,993,COMIDA,,,,,,,,,,,,
994,994,PRADO,,,,,,,,,,,,
995,995,PRECISO,,,,,,,,,,,,
996,996,PREFERIR,,,,,,,,,,,,
997,997,PULSAR,,,,,,,,,,,,
998,998,TOMAR,,,,,,,,,,,,
999,999,NOMBRE DE PILA,,,,,,,,,,,,
1000,1000,PREPARAR,,,,,,,,,,,,
1001,1001,PRESENTAR,,,,,,,,,,,,
1002,1002,PRESENTE,,,,,,,,,,,,
1003,1003,PRESIDENTE,,,,,,,,,,,,
1004,1004,PRISA,,,,,,,,,,,,
1005,1005,CERCA,,,,,,,,,,,,
1006,1006,PRESTAR,,,,,,,,,,,,
1007,1007,PRONTO,,,,,,,,,,,,
1008,1008,PRECIO,,,,,,,,,,,,
1009,1009,PRIMAVERA,,,,,,,,,,,,
1010,1010,PRIMER,,,,,,,,,,,,
1011,1011,PRINCIPAL,,,,,,,,,,,,
1012,1012,PRINCIPIO,,,,,,,,,,,,
1013,1013,PROBLEMA,,,,,,,,,,,,
1014,1014,PRODUCIR,,,,,,,,,,,,
1015,1015,PROFESOR,,,,,,,,,,,,
1016,1016,PROFUNDO,,,,,,,,,,,,
1017,1017,PROGRAMA,,,,,,,,,,,,
1018,1018,PROHIBIR,,,,,,,,,,,,
1019,1019,NOVIA,,,,,,,,,,,,
1020,1020,NOVIO,,,,,,,,,,,,
1021,1021,PRONUNCIAR,,,,,,,,,,,,
1022,1022,PROPONER,,,,,,,,,,,,
1023,1023,PROPÓSITO,,,,,,,,,,,,
1024,1024,PROPIO,,,,,,,,,,,,
1025,1025,PRUEBA,,,,,,,,,,,,
1026,1026,PROBAR,,,,,,,,,,,,
1027,1027,PRÓXIMO,,,,,,,,,,,,
1028,1028,CIRUELA,,,,,,,,,,,,
1029,1029,PÚBLICO,,,,,,,,,,,,
1030,1030,MUÑECA,,,,,,,,,,,,
1031,1031,PURO,,,,,,,,,,,,
1032,1032,CUADERNO,,,,,,,,,,,,
1033,1033,CUADRO,,,,,,,,,,,,
1034,1034,ALGUNO,,,,,,,,,,,,
1035,1035,ALGUIEN,,,,,,,,,,,,
1036,1036,CUÁL,,,,,,,,,,,,
1037,1037,CUAL,,,,,,,,,,,,
1038,1038,CUALQUIERA,,,,,,,,,,,,
1039,1039,ALGÚN,,,,,,,,,,,,
1040,1040,ALGO,,,,,,,,,,,,
1041,1041,CUANDO,,,,,,,,,,,,
1042,1042,CUÁNDO,,,,,,,,,,,,
1043,1043,CUÁNTO,,,,,,,,,,,,
1044,1044,CUÁNTO,,,,,,,,,,,,
1045,1045,CUARENTA,,,,,,,,,,,,
1046,1046,CUARTO,,,,,,,,,,,,
1047,1047,CUARTO DE HORA,,,,,,,,,,,,
1048,1048,CASI,,,,,,,,,,,,
1049,1049,CATORCE,,,,,,,,,,,,
1050,1050,CUATRO,,,,,,,,,,,,
1051,1051,QUE,,,,,,,,,,,,
1052,1052,QUE,,,,,,,,,,,,
1053,1053,CUESTIÓN,,,,,,,,,,,,
1054,1054,QUIEN,,,,,,,,,,,,
1055,1055,QUIETO,,,,,,,,,,,,
1056,1056,QUINCE,,,,,,,,,,,,
1057,1057,QUINTO,,,,,,,,,,,,
1058,1058,RASPAR,,,,,,,,,,,,
1059,1059,RAÍZ,,,,,,,,,,,,
1060,1060,RADIO,,,,,,,,,,,,
1061,1061,RÁPIDAMENTE,,,,,,,,,,,,
1062,1062,RÁPIDO,,,,,,,,,,,,
1063,1063,RARO,,,,,,,,,,,,
1064,1064,AFEITAR,,,,,,,,,,,,
1065,1065,RAZÓN,,,,,,,,,,,,
1066,1066,REAL,,,,,,,,,,,,
1067,1067,REALIDAD,,,,,,,,,,,,
1068,1068,RECIBIR,,,,,,,,,,,,
1069,1069,RECOGER,,,,,,,,,,,,
1070,1070,RECONOCER,,,,,,,,,,,,
1071,1071,CONTAR,,,,,,,,,,,,
1072,1072,RECORDAR,,,,,,,,,,,,
1073,1073,ACORDARSE,,,,,,,,,,,,
1074,1074,RECTO,,,,,,,,,,,,
1075,1075,REFERIRSE,,,,,,,,,,,,
1076,1076,REY,,,,,,,,,,,,
1077,1077,REINA,,,,,,,,,,,,
1078,1078,REGIÓN,,,,,,,,,,,,
1079,1079,REGLA,,,,,,,,,,,,
1080,1080,REGLA,,,,,,,,,,,,
1081,1081,REGULAR,,,,,,,,,,,,
1082,1082,RELACIÓN,,,,,,,,,,,,
1083,1083,QUEDARSE,,,,,,,,,,,,
1084,1084,FIJARSE,,,,,,,,,,,,
1085,1085,REPARAR,,,,,,,,,,,,
1086,1086,DESCANSAR,,,,,,,,,,,,
1087,1087,REPETIR,,,,,,,,,,,,
1088,1088,RESPIRAR,,,,,,,,,,,,
1089,1089,CONTESTAR,,,,,,,,,,,,
1090,1090,QUEDAR,,,,,,,,,,,,
1091,1091,RESTAURANTE,,,,,,,,,,,,
1092,1092,RESTO,,,,,,,,,,,,
1093,1093,RESULTAR,,,,,,,,,,,,
1094,1094,RED,,,,,,,,,,,,
1095,1095,TRAS,,,,,,,,,,,,
1096,1096,REVISTA,,,,,,,,,,,,
1097,1097,RICO,,,,,,,,,,,,
1098,1098,REÍR,,,,,,,,,,,,
1099,1099,RISA,,,,,,,,,,,,
1100,1100,ARROZ,,,,,,,,,,,,
1101,1101,RIACHO,,,,,,,,,,,,
1102,1102,ROCA,,,,,,,,,,,,
1103,1103,ROMANCE,,,,,,,,,,,,
1104,1104,ROMPER,,,,,,,,,,,,
1105,1105,ROSA,,,,,,,,,,,,
1106,1106,ROSA,,,,,,,,,,,,
1107,1107,ROJO,,,,,,,,,,,,
1108,1108,RUEDA,,,,,,,,,,,,
1109,1109,REDONDO,,,,,,,,,,,,
1110,1110,RUMANO,,,,,,,,,,,,
1111,1111,SÁBADO,,,,,,,,,,,,
1112,1112,FALDA,,,,,,,,,,,,
1113,1113,SALA,,,,,,,,,,,,
1114,1114,SAL,,,,,,,,,,,,
1115,1115,SALTAR,,,,,,,,,,,,
1116,1116,SALTO,,,,,,,,,,,,
1117,1117,SALUDAR,,,,,,,,,,,,
1118,1118,HOLA,,,,,,,,,,,,
1119,1119,SANGRE,,,,,,,,,,,,
1120,1120,SANO,,,,,,,,,,,,
1121,1121,SABER,,,,,,,,,,,,
1122,1122,JABÓN,,,,,,,,,,,,
1123,1123,CIENCIA,,,,,,,,,,,,
1124,1124,SE,,,,,,,,,,,,
1125,1125,SE,,,,,,,,,,,,
1126,1126,SECAR,,,,,,,,,,,,
1127,1127,SECO,,,,,,,,,,,,
1128,1128,CUBO,,,,,,,,,,,,
1129,1129,SIGLO,,,,,,,,,,,,
1130,1130,SEGUNDO,,,,,,,,,,,,
1131,1131,SEGUNDO,,,,,,,,,,,,
1132,1132,SEGÚN,,,,,,,,,,,,
1133,1133,SEGURO,,,,,,,,,,,,
1134,1134,DIECISÉIS,,,,,,,,,,,,
1135,1135,SENTADO,,,,,,,,,,,,
1136,1136,SENTARSE,,,,,,,,,,,,
1137,1137,ASIENTO,,,,,,,,,,,,
1138,1138,SELLO,,,,,,,,,,,,
1139,1139,SEÑAL,,,,,,,,,,,,
1140,1140,SILLA,,,,,,,,,,,,
1141,1141,BOSQUE,,,,,,,,,,,,
1142,1142,SEMÁFORO,,,,,,,,,,,,
1143,1143,PARECER,,,,,,,,,,,,
1144,1144,PARECERSE,,,,,,,,,,,,
1145,1145,SEMILLA,,,,,,,,,,,,
1146,1146,SIEMPRE,,,,,,,,,,,,
1147,1147,SIN,,,,,,,,,,,,
1148,1148,IZQUIERDA,,,,,,,,,,,,
1149,1149,IZQUIERDO,,,,,,,,,,,,
1150,1150,SEÑORA,,,,,,,,,,,,
1151,1151,SEÑOR,,,,,,,,,,,,
1152,1152,SEÑORITA,,,,,,,,,,,,
1153,1153,SEÑORITO,,,,,,,,,,,,
1154,1154,PECHO,,,,,,,,,,,,
1155,1155,SENTIDO,,,,,,,,,,,,
1156,1156,SENTIR,,,,,,,,,,,,
1157,1157,SENTIRSE,,,,,,,,,,,,
1158,1158,SETENTA,,,,,,,,,,,,
1159,1159,SIETE,,,,,,,,,,,,
1160,1160,SEMANA,,,,,,,,,,,,
1161,1161,SEPTIEMBRE,,,,,,,,,,,,
1162,1162,SÉPTIMO,,,,,,,,,,,,
1163,1163,SIGUIENTE,,,,,,,,,,,,
1164,1164,SEGUIR,,,,,,,,,,,,
1165,1165,TARDE,,,,,,,,,,,,
1166,1166,SERPIENTE,,,,,,,,,,,,
1167,1167,SIERRA,,,,,,,,,,,,
1168,1168,SERVIR,,,,,,,,,,,,
1169,1169,SERVICIO,,,,,,,,,,,,
1170,1170,SED,,,,,,,,,,,,
1171,1171,SEIS,,,,,,,,,,,,
1172,1172,SESENTA,,,,,,,,,,,,
1173,1173,SEXO,,,,,,,,,,,,
1174,1174,SEXTO,,,,,,,,,,,,
1175,1175,SÍ,,,,,,,,,,,,
1176,1176,SÍ,,,,,,,,,,,,
1177,1177,SI,,,,,,,,,,,,
1178,1178,AUNQUE,,,,,,,,,,,,
1179,1179,SIGNIFICAR,,,,,,,,,,,,
1180,1180,SIMPÁTICO,,,,,,,,,,,,
1181,1181,BAJO,,,,,,,,,,,,
1182,1182,SOFÁ,,,,,,,,,,,,
1183,1183,SOPLAR,,,,,,,,,,,,
1184,1184,SOLDADO,,,,,,,,,,,,
1185,1185,SOL,,,,,,,,,,,,
1186,1186,SOLER,,,,,,,,,,,,
1187,1187,SÓLIDO,,,,,,,,,,,,
1188,1188,SOLO,,,,,,,,,,,,
1189,1189,SOLO,,,,,,,,,,,,
1190,1190,SUELO,,,,,,,,,,,,
1191,1191,SUMA,,,,,,,,,,,,
1192,1192,SUEÑO,,,,,,,,,,,,
1193,1193,SUEÑO,,,,,,,,,,,,
1194,1194,SONIDO,,,,,,,,,,,,
1195,1195,SU,,,,,,,,,,,,
1196,1196,SUYO,,,,,,,,,,,,
1197,1197,SOPA,,,,,,,,,,,,
1198,1198,SUPRIMIR,,,,,,,,,,,,
1199,1199,SOBRE,,,,,,,,,,,,
1200,1200,SORDO,,,,,,,,,,,,
1201,1201,HERMANA,,,,,,,,,,,,
1202,1202,SORPRENDER,,,,,,,,,,,,
1203,1203,SORPRESA,,,,,,,,,,,,
1204,1204,SUSPENDER,,,,,,,,,,,,
1205,1205,ESTACIÓN,,,,,,,,,,,,
1206,1206,ESTUDIANTE,,,,,,,,,,,,
1207,1207,ESTUDIAR,,,,,,,,,,,,
1208,1208,AZÚCAR,,,,,,,,,,,,
1209,1209,OCURRIR,,,,,,,,,,,,
1210,1210,ÉXITO,,,,,,,,,,,,
1211,1211,ZUMO,,,,,,,,,,,,
1212,1212,JUGO,,,,,,,,,,,,
1213,1213,SUR,,,,,,,,,,,,
1214,1214,SUFICIENTE,,,,,,,,,,,,
1215,1215,BASTANTE,,,,,,,,,,,,
1216,1216,CHUPAR,,,,,,,,,,,,
1217,1217,SUPERMERCADO,,,,,,,,,,,,
1218,1218,SUPONER,,,,,,,,,,,,
1219,1219,ARRIBA,,,,,,,,,,,,
1220,1220,CALLAR,,,,,,,,,,,,
1221,1221,TAL MF,,,,,,,,,,,,
1222,1222,CORTAR,,,,,,,,,,,,
1223,1223,TANTO,,,,,,,,,,,,
1224,1224,TANTO,,,,,,,,,,,,
1225,1225,ALFOMBRA,,,,,,,,,,,,
1226,1226,TARDAR,,,,,,,,,,,,
1227,1227,TARDE,,,,,,,,,,,,
1228,1228,TAZA,,,,,,,,,,,,
1229,1229,TABLA,,,,,,,,,,,,
1230,1230,PIZARRA,,,,,,,,,,,,
1231,1231,TORO,,,,,,,,,,,,
1232,1232,TAXI,,,,,,,,,,,,
